decision_id,decision_time,tick_time,tick_seq,tick_source,tick_row,ticker,decision_type,cash,pos_yes,pos_no,pending_yes,pending_no,order_index,action,price,qty,source,reason,edge,edge_yes,edge_no,fair_prob,mid,edge_cents,required,fee_cents,margin,edge_after_fee_real,edge_after_fee
7776,2026-01-10T17:15:39.701557,2026-01-09T00:45:21.357132,1927177,market_data_KXHIGHNY-26JAN09.csv,19853,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7777,2026-01-10T17:15:39.703013,2026-01-09T00:45:21.378521,1927178,market_data_KXHIGHNY-26JAN09.csv,19854,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7778,2026-01-10T17:15:39.703013,2026-01-09T00:45:24.815769,1927179,market_data_KXHIGHNY-26JAN09.csv,19855,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7779,2026-01-10T17:15:39.703013,2026-01-09T00:45:24.841233,1927180,market_data_KXHIGHNY-26JAN09.csv,19856,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7780,2026-01-10T17:15:39.703013,2026-01-09T00:45:24.868110,1927181,market_data_KXHIGHNY-26JAN09.csv,19857,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7781,2026-01-10T17:15:39.703013,2026-01-09T00:45:24.897073,1927182,market_data_KXHIGHNY-26JAN09.csv,19858,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7782,2026-01-10T17:15:39.703013,2026-01-09T00:45:24.904123,1927183,market_data_KXHIGHNY-26JAN09.csv,19859,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7783,2026-01-10T17:15:39.703013,2026-01-09T00:45:24.940415,1927184,market_data_KXHIGHNY-26JAN09.csv,19860,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7784,2026-01-10T17:15:39.703013,2026-01-09T00:45:24.997291,1927185,market_data_KXHIGHNY-26JAN09.csv,19861,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7785,2026-01-10T17:15:39.704013,2026-01-09T00:45:25.033740,1927186,market_data_KXHIGHNY-26JAN09.csv,19862,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7786,2026-01-10T17:15:39.704013,2026-01-09T00:45:25.074191,1927187,market_data_KXHIGHNY-26JAN09.csv,19863,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7787,2026-01-10T17:15:39.704013,2026-01-09T00:45:25.130814,1927188,market_data_KXHIGHNY-26JAN09.csv,19864,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7788,2026-01-10T17:15:39.704013,2026-01-09T00:45:25.163268,1927189,market_data_KXHIGHNY-26JAN09.csv,19865,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7789,2026-01-10T17:15:39.704013,2026-01-09T00:45:25.226566,1927190,market_data_KXHIGHNY-26JAN09.csv,19866,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7790,2026-01-10T17:15:39.704013,2026-01-09T00:45:25.257196,1927191,market_data_KXHIGHNY-26JAN09.csv,19867,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7791,2026-01-10T17:15:39.704013,2026-01-09T00:45:25.324168,1927192,market_data_KXHIGHNY-26JAN09.csv,19868,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7792,2026-01-10T17:15:39.704013,2026-01-09T00:45:25.359984,1927193,market_data_KXHIGHNY-26JAN09.csv,19869,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7793,2026-01-10T17:15:39.704013,2026-01-09T00:45:25.394332,1927194,market_data_KXHIGHNY-26JAN09.csv,19870,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7794,2026-01-10T17:15:39.704013,2026-01-09T00:45:25.426083,1927195,market_data_KXHIGHNY-26JAN09.csv,19871,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7795,2026-01-10T17:15:39.704013,2026-01-09T00:45:25.502857,1927196,market_data_KXHIGHNY-26JAN09.csv,19872,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7796,2026-01-10T17:15:39.705014,2026-01-09T00:45:25.536386,1927197,market_data_KXHIGHNY-26JAN09.csv,19873,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7797,2026-01-10T17:15:39.705014,2026-01-09T00:45:25.569281,1927198,market_data_KXHIGHNY-26JAN09.csv,19874,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7798,2026-01-10T17:15:39.705014,2026-01-09T00:45:25.605133,1927199,market_data_KXHIGHNY-26JAN09.csv,19875,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7799,2026-01-10T17:15:39.705014,2026-01-09T00:45:25.638577,1927200,market_data_KXHIGHNY-26JAN09.csv,19876,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7800,2026-01-10T17:15:39.705014,2026-01-09T00:45:25.691226,1927201,market_data_KXHIGHNY-26JAN09.csv,19877,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7801,2026-01-10T17:15:39.705014,2026-01-09T00:45:25.726603,1927202,market_data_KXHIGHNY-26JAN09.csv,19878,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7802,2026-01-10T17:15:39.705014,2026-01-09T00:45:25.760157,1927203,market_data_KXHIGHNY-26JAN09.csv,19879,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7803,2026-01-10T17:15:39.705014,2026-01-09T00:45:25.814862,1927204,market_data_KXHIGHNY-26JAN09.csv,19880,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7804,2026-01-10T17:15:39.705014,2026-01-09T00:45:29.003297,1927205,market_data_KXHIGHNY-26JAN09.csv,19881,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7805,2026-01-10T17:15:39.705014,2026-01-09T00:45:30.351715,1927206,market_data_KXHIGHNY-26JAN09.csv,19882,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7806,2026-01-10T17:15:39.706013,2026-01-09T00:45:30.405224,1927207,market_data_KXHIGHNY-26JAN09.csv,19883,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7807,2026-01-10T17:15:39.706013,2026-01-09T00:45:31.658348,1927208,market_data_KXHIGHNY-26JAN09.csv,19884,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7808,2026-01-10T17:15:39.706013,2026-01-09T00:45:31.724679,1927209,market_data_KXHIGHNY-26JAN09.csv,19885,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7809,2026-01-10T17:15:39.706013,2026-01-09T00:45:31.790229,1927210,market_data_KXHIGHNY-26JAN09.csv,19886,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7810,2026-01-10T17:15:39.706013,2026-01-09T00:45:31.823934,1927211,market_data_KXHIGHNY-26JAN09.csv,19887,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7811,2026-01-10T17:15:39.706013,2026-01-09T00:45:31.862265,1927212,market_data_KXHIGHNY-26JAN09.csv,19888,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7812,2026-01-10T17:15:39.706013,2026-01-09T00:45:31.908352,1927213,market_data_KXHIGHNY-26JAN09.csv,19889,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7813,2026-01-10T17:15:39.706013,2026-01-09T00:45:31.941706,1927214,market_data_KXHIGHNY-26JAN09.csv,19890,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7814,2026-01-10T17:15:39.706013,2026-01-09T00:45:32.000590,1927215,market_data_KXHIGHNY-26JAN09.csv,19891,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7815,2026-01-10T17:15:39.706013,2026-01-09T00:45:32.038477,1927216,market_data_KXHIGHNY-26JAN09.csv,19892,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7816,2026-01-10T17:15:39.706013,2026-01-09T00:45:32.077092,1927217,market_data_KXHIGHNY-26JAN09.csv,19893,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7817,2026-01-10T17:15:39.707132,2026-01-09T00:45:32.119677,1927218,market_data_KXHIGHNY-26JAN09.csv,19894,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7818,2026-01-10T17:15:39.707132,2026-01-09T00:45:32.153804,1927219,market_data_KXHIGHNY-26JAN09.csv,19895,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7819,2026-01-10T17:15:39.707132,2026-01-09T00:45:32.189812,1927220,market_data_KXHIGHNY-26JAN09.csv,19896,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7820,2026-01-10T17:15:39.707132,2026-01-09T00:45:32.232145,1927221,market_data_KXHIGHNY-26JAN09.csv,19897,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7821,2026-01-10T17:15:39.707132,2026-01-09T00:45:32.267072,1927222,market_data_KXHIGHNY-26JAN09.csv,19898,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7822,2026-01-10T17:15:39.707132,2026-01-09T00:45:32.311404,1927223,market_data_KXHIGHNY-26JAN09.csv,19899,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7823,2026-01-10T17:15:39.707132,2026-01-09T00:45:32.350538,1927224,market_data_KXHIGHNY-26JAN09.csv,19900,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7824,2026-01-10T17:15:39.707132,2026-01-09T00:45:32.391767,1927225,market_data_KXHIGHNY-26JAN09.csv,19901,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7825,2026-01-10T17:15:39.707132,2026-01-09T00:45:32.524202,1927226,market_data_KXHIGHNY-26JAN09.csv,19902,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7826,2026-01-10T17:15:39.707132,2026-01-09T00:45:34.336121,1927227,market_data_KXHIGHNY-26JAN09.csv,19903,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7827,2026-01-10T17:15:39.708131,2026-01-09T00:45:35.879126,1927228,market_data_KXHIGHNY-26JAN09.csv,19904,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7828,2026-01-10T17:15:39.708131,2026-01-09T00:45:35.935577,1927229,market_data_KXHIGHNY-26JAN09.csv,19905,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7829,2026-01-10T17:15:39.708131,2026-01-09T00:45:36.605372,1927230,market_data_KXHIGHNY-26JAN09.csv,19906,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7830,2026-01-10T17:15:39.708131,2026-01-09T00:45:36.642427,1927231,market_data_KXHIGHNY-26JAN09.csv,19907,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7831,2026-01-10T17:15:39.708131,2026-01-09T00:45:36.677458,1927232,market_data_KXHIGHNY-26JAN09.csv,19908,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7832,2026-01-10T17:15:39.708131,2026-01-09T00:45:36.738526,1927233,market_data_KXHIGHNY-26JAN09.csv,19909,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7833,2026-01-10T17:15:39.708131,2026-01-09T00:45:36.770889,1927234,market_data_KXHIGHNY-26JAN09.csv,19910,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7834,2026-01-10T17:15:39.709181,2026-01-09T00:45:36.813740,1927235,market_data_KXHIGHNY-26JAN09.csv,19911,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7835,2026-01-10T17:15:39.709181,2026-01-09T00:45:36.866381,1927236,market_data_KXHIGHNY-26JAN09.csv,19912,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7836,2026-01-10T17:15:39.709181,2026-01-09T00:45:36.894375,1927237,market_data_KXHIGHNY-26JAN09.csv,19913,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7837,2026-01-10T17:15:39.709181,2026-01-09T00:45:36.932403,1927238,market_data_KXHIGHNY-26JAN09.csv,19914,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7838,2026-01-10T17:15:39.709181,2026-01-09T00:45:36.972032,1927239,market_data_KXHIGHNY-26JAN09.csv,19915,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7839,2026-01-10T17:15:39.710185,2026-01-09T00:45:37.001429,1927240,market_data_KXHIGHNY-26JAN09.csv,19916,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7840,2026-01-10T17:15:39.710185,2026-01-09T00:45:37.042721,1927241,market_data_KXHIGHNY-26JAN09.csv,19917,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7841,2026-01-10T17:15:39.710689,2026-01-09T00:45:37.076499,1927242,market_data_KXHIGHNY-26JAN09.csv,19918,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7842,2026-01-10T17:15:39.710689,2026-01-09T00:45:37.111749,1927243,market_data_KXHIGHNY-26JAN09.csv,19919,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7843,2026-01-10T17:15:39.710689,2026-01-09T00:45:37.149443,1927244,market_data_KXHIGHNY-26JAN09.csv,19920,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7844,2026-01-10T17:15:39.710689,2026-01-09T00:45:37.184989,1927245,market_data_KXHIGHNY-26JAN09.csv,19921,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7845,2026-01-10T17:15:39.710689,2026-01-09T00:45:37.239958,1927246,market_data_KXHIGHNY-26JAN09.csv,19922,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7846,2026-01-10T17:15:39.710689,2026-01-09T00:45:37.601512,1927247,market_data_KXHIGHNY-26JAN09.csv,19923,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7847,2026-01-10T17:15:39.710689,2026-01-09T00:45:37.601710,1927248,market_data_KXHIGHNY-26JAN09.csv,19924,KXHIGHNY-26JAN09-B49.5,keep,969.2,0,32,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7848,2026-01-10T17:15:39.710689,2026-01-09T00:45:38.166328,1927249,market_data_KXHIGHNY-26JAN09.csv,19925,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7849,2026-01-10T17:15:39.711694,2026-01-09T00:45:40.700512,1927250,market_data_KXHIGHNY-26JAN09.csv,19926,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7850,2026-01-10T17:15:39.711694,2026-01-09T00:45:40.731777,1927251,market_data_KXHIGHNY-26JAN09.csv,19927,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7851,2026-01-10T17:15:39.711694,2026-01-09T00:45:40.766029,1927252,market_data_KXHIGHNY-26JAN09.csv,19928,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7852,2026-01-10T17:15:39.711694,2026-01-09T00:45:40.826334,1927253,market_data_KXHIGHNY-26JAN09.csv,19929,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7853,2026-01-10T17:15:39.711694,2026-01-09T00:45:40.858905,1927254,market_data_KXHIGHNY-26JAN09.csv,19930,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7854,2026-01-10T17:15:39.711694,2026-01-09T00:45:40.894587,1927255,market_data_KXHIGHNY-26JAN09.csv,19931,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7855,2026-01-10T17:15:39.711694,2026-01-09T00:45:40.950692,1927256,market_data_KXHIGHNY-26JAN09.csv,19932,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7856,2026-01-10T17:15:39.711694,2026-01-09T00:45:41.015924,1927257,market_data_KXHIGHNY-26JAN09.csv,19933,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7857,2026-01-10T17:15:39.711694,2026-01-09T00:45:41.048803,1927258,market_data_KXHIGHNY-26JAN09.csv,19934,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7858,2026-01-10T17:15:39.711694,2026-01-09T00:45:41.085776,1927259,market_data_KXHIGHNY-26JAN09.csv,19935,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7859,2026-01-10T17:15:39.712743,2026-01-09T00:45:41.123467,1927260,market_data_KXHIGHNY-26JAN09.csv,19936,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7860,2026-01-10T17:15:39.712743,2026-01-09T00:45:41.158464,1927261,market_data_KXHIGHNY-26JAN09.csv,19937,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7861,2026-01-10T17:15:39.712743,2026-01-09T00:45:41.196390,1927262,market_data_KXHIGHNY-26JAN09.csv,19938,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7862,2026-01-10T17:15:39.712743,2026-01-09T00:45:41.230431,1927263,market_data_KXHIGHNY-26JAN09.csv,19939,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7863,2026-01-10T17:15:39.712743,2026-01-09T00:45:41.282193,1927264,market_data_KXHIGHNY-26JAN09.csv,19940,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7864,2026-01-10T17:15:39.712743,2026-01-09T00:45:41.322998,1927265,market_data_KXHIGHNY-26JAN09.csv,19941,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7865,2026-01-10T17:15:39.712743,2026-01-09T00:45:41.363899,1927266,market_data_KXHIGHNY-26JAN09.csv,19942,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7866,2026-01-10T17:15:39.713748,2026-01-09T00:45:41.387162,1927267,market_data_KXHIGHNY-26JAN09.csv,19943,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7867,2026-01-10T17:15:39.713748,2026-01-09T00:45:41.394147,1927268,market_data_KXHIGHNY-26JAN09.csv,19944,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7868,2026-01-10T17:15:39.713748,2026-01-09T00:45:41.440402,1927269,market_data_KXHIGHNY-26JAN09.csv,19945,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7869,2026-01-10T17:15:39.713748,2026-01-09T00:45:41.486502,1927270,market_data_KXHIGHNY-26JAN09.csv,19946,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7870,2026-01-10T17:15:39.713748,2026-01-09T00:45:41.491785,1927271,market_data_KXHIGHNY-26JAN09.csv,19947,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7871,2026-01-10T17:15:39.713748,2026-01-09T00:45:41.523369,1927272,market_data_KXHIGHNY-26JAN09.csv,19948,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7872,2026-01-10T17:15:39.713748,2026-01-09T00:45:41.570060,1927273,market_data_KXHIGHNY-26JAN09.csv,19949,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7873,2026-01-10T17:15:39.713748,2026-01-09T00:45:41.774701,1927274,market_data_KXHIGHNY-26JAN09.csv,19950,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7874,2026-01-10T17:15:39.713748,2026-01-09T00:45:42.874185,1927275,market_data_KXHIGHNY-26JAN09.csv,19951,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7875,2026-01-10T17:15:39.714743,2026-01-09T00:45:46.938349,1927276,market_data_KXHIGHNY-26JAN09.csv,19952,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7876,2026-01-10T17:15:39.714743,2026-01-09T00:45:46.987293,1927277,market_data_KXHIGHNY-26JAN09.csv,19953,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7877,2026-01-10T17:15:39.714743,2026-01-09T00:45:47.768974,1927278,market_data_KXHIGHNY-26JAN09.csv,19954,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7878,2026-01-10T17:15:39.714743,2026-01-09T00:45:47.829299,1927279,market_data_KXHIGHNY-26JAN09.csv,19955,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7879,2026-01-10T17:15:39.714743,2026-01-09T00:45:47.868042,1927280,market_data_KXHIGHNY-26JAN09.csv,19956,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7880,2026-01-10T17:15:39.714743,2026-01-09T00:45:52.457029,1927281,market_data_KXHIGHNY-26JAN09.csv,19957,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7881,2026-01-10T17:15:39.714743,2026-01-09T00:45:52.492064,1927282,market_data_KXHIGHNY-26JAN09.csv,19958,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7882,2026-01-10T17:15:39.715743,2026-01-09T00:45:52.499665,1927283,market_data_KXHIGHNY-26JAN09.csv,19959,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7883,2026-01-10T17:15:39.715743,2026-01-09T00:45:52.558566,1927284,market_data_KXHIGHNY-26JAN09.csv,19960,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7884,2026-01-10T17:15:39.715743,2026-01-09T00:45:52.558726,1927285,market_data_KXHIGHNY-26JAN09.csv,19961,KXHIGHNY-26JAN09-B55.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7885,2026-01-10T17:15:39.715743,2026-01-09T00:45:52.590313,1927286,market_data_KXHIGHNY-26JAN09.csv,19962,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7886,2026-01-10T17:15:39.715743,2026-01-09T00:45:52.625409,1927287,market_data_KXHIGHNY-26JAN09.csv,19963,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
7887,2026-01-10T17:15:39.715743,2026-01-09T00:45:52.649809,1927288,market_data_KXHIGHNY-26JAN09.csv,19964,KXHIGHNY-26JAN09-B53.5,keep,969.2,0,0,0,0,,,,,,no_mm_debug,,,,,,,,,,,
