time,action,ticker,price,qty,fee,cost,source,spread,capital_after,slippage,mid_at_fill,strategy
2025-12-06 05:13:30.401412,BUY_YES,KXHIGHNY-25DEC06-B41.5,47,20,0.35,9.749999999999998,MM,1,970.87,0.5,46.5,RegimeSwitcher
2025-12-06 05:13:34.354998,BUY_YES,KXHIGHNY-25DEC06-T46,1,499,0.35,5.34,MM,1,965.53,0.5,0.5,RegimeSwitcher
2025-12-06 05:13:40.826857,BUY_YES,KXHIGHNY-25DEC06-B45.5,1,239,0.17,2.56,MM,1,962.97,0.5,0.5,RegimeSwitcher
2025-12-06 05:14:31.615720,BUY_YES,KXHIGHNY-25DEC06-B41.5,46,35,0.61,16.71,MM,1,946.26,0.5,45.5,RegimeSwitcher
2025-12-06 05:15:02.781800,BUY_NO,KXHIGHNY-25DEC06-B39.5,58,21,0.36,12.54,MM,1,933.72,0.5,42.5,RegimeSwitcher
2025-12-06 05:15:48.115188,BUY_NO,KXHIGHNY-25DEC06-B39.5,58,15,0.26,8.959999999999999,MM,1,924.76,0.5,42.5,RegimeSwitcher
2025-12-06 05:15:48.144001,BUY_YES,KXHIGHNY-25DEC06-B41.5,47,7,0.13,3.42,MM,1,921.34,0.5,46.5,RegimeSwitcher
2025-12-06 05:18:00.077070,BUY_NO,KXHIGHNY-25DEC06-B39.5,58,10,0.18,5.9799999999999995,MM,1,915.36,0.5,42.5,RegimeSwitcher
2025-12-06 05:31:07.934939,BUY_NO,KXHIGHNY-25DEC06-B39.5,58,6,0.11,3.5899999999999994,MM,1,911.77,0.5,42.5,RegimeSwitcher
2025-12-06 05:36:50.226715,BUY_NO,KXHIGHNY-25DEC06-B39.5,57,21,0.37,12.339999999999998,MM,1,899.43,0.5,43.5,RegimeSwitcher
2025-12-06 05:42:14.157912,BUY_NO,KXHIGHNY-25DEC06-B39.5,57,14,0.25,8.23,MM,1,891.1999999999999,0.5,43.5,RegimeSwitcher
2025-12-06 05:43:27.892822,BUY_NO,KXHIGHNY-25DEC06-B39.5,57,8,0.14,4.699999999999999,MM,1,886.4999999999999,0.5,43.5,RegimeSwitcher
2025-12-06 05:44:31.104459,BUY_YES,KXHIGHNY-25DEC06-B41.5,46,15,0.27,7.17,MM,1,879.3299999999999,0.5,45.5,RegimeSwitcher
2025-12-06 05:44:35.679722,BUY_NO,KXHIGHNY-25DEC06-B39.5,56,20,0.35,11.55,MM,1,867.78,0.5,44.5,RegimeSwitcher
2025-12-06 05:44:35.710620,BUY_YES,KXHIGHNY-25DEC06-B41.5,46,10,0.18,4.78,MM,1,863.0,0.5,45.5,RegimeSwitcher
2025-12-06 06:20:04.896442,BUY_YES,KXHIGHNY-25DEC06-T39,6,68,0.27,4.35,MM,1,858.65,0.5,5.5,RegimeSwitcher
2025-12-06 06:25:53.955349,BUY_YES,KXHIGHNY-25DEC06-B41.5,47,22,0.39,10.73,MM,2,847.92,1.0,46.0,RegimeSwitcher
2025-12-06 06:25:54.095051,BUY_NO,KXHIGHNY-25DEC06-B39.5,56,6,0.11,3.47,MM,2,844.4499999999999,1.0,45.0,RegimeSwitcher
2025-12-06 06:31:04.042953,BUY_YES,KXHIGHNY-25DEC06-B41.5,47,17,0.3,8.29,MM,2,836.16,1.0,46.0,RegimeSwitcher
2025-12-06 06:32:00.773699,BUY_YES,KXHIGHNY-25DEC06-B41.5,47,13,0.23,6.34,MM,2,829.8199999999999,1.0,46.0,RegimeSwitcher
2025-12-06 06:32:24.606182,BUY_YES,KXHIGHNY-25DEC06-B41.5,47,9,0.16,4.39,MM,2,825.43,1.0,46.0,RegimeSwitcher
2025-12-06 06:35:23.415283,BUY_YES,KXHIGHNY-25DEC06-T39,5,98,0.33,5.23,MM,2,820.1999999999999,1.0,4.0,RegimeSwitcher
2025-12-06 06:39:09.631101,BUY_YES,KXHIGHNY-25DEC06-T39,5,56,0.19,2.99,MM,2,817.2099999999999,1.0,4.0,RegimeSwitcher
2025-12-06 06:39:56.711068,BUY_YES,KXHIGHNY-25DEC06-T39,5,32,0.11,1.7100000000000002,MM,1,815.4999999999999,0.5,4.5,RegimeSwitcher
2025-12-06 07:30:47.156116,BUY_YES,KXHIGHNY-25DEC07-B39.5,26,122,1.65,33.370000000000005,MM,4,782.1299999999999,2.0,24.0,RegimeSwitcher
2025-12-06 07:34:19.045753,BUY_YES,KXHIGHNY-25DEC07-B39.5,25,87,1.15,22.9,MM,3,759.2299999999999,1.5,23.5,RegimeSwitcher
2025-12-06 07:48:42.342648,BUY_YES,KXHIGHNY-25DEC07-B43.5,17,373,3.69,67.10000000000001,MM,7,692.1299999999999,3.5,13.5,RegimeSwitcher
2025-12-06 07:54:31.214116,BUY_YES,KXHIGHNY-25DEC06-T39,4,27,0.08,1.1600000000000001,MM,2,690.9699999999999,1.0,3.0,RegimeSwitcher
2025-12-06 08:01:50.500581,BUY_YES,KXHIGHNY-25DEC07-B43.5,17,127,1.26,22.85,MM,6,668.1199999999999,3.0,14.0,RegimeSwitcher
2025-12-06 08:04:18.840639,BUY_YES,KXHIGHNY-25DEC07-T37,4,500,1.35,21.35,MM,2,646.7699999999999,1.0,3.0,RegimeSwitcher
2025-12-06 08:32:25.287663,BUY_YES,KXHIGHNY-25DEC07-B41.5,40,21,0.36,8.76,MM,1,638.0099999999999,0.5,39.5,RegimeSwitcher
2025-12-06 08:41:05.076112,BUY_NO,KXHIGHNY-25DEC06-B39.5,77,6,0.08,4.7,MM,4,633.3099999999998,2.0,25.0,RegimeSwitcher
2025-12-06 08:41:09.497190,BUY_NO,KXHIGHNY-25DEC06-B39.5,76,22,0.29,17.009999999999998,MM,2,616.2999999999998,1.0,25.0,RegimeSwitcher
2025-12-06 08:41:56.834140,BUY_NO,KXHIGHNY-25DEC06-B39.5,76,22,0.29,17.009999999999998,MM,1,599.2899999999998,0.5,24.5,RegimeSwitcher
2025-12-06 08:42:30.743590,BUY_NO,KXHIGHNY-25DEC06-B39.5,77,10,0.13,7.83,MM,2,591.4599999999998,1.0,24.0,RegimeSwitcher
2025-12-06 08:56:20.403856,BUY_NO,KXHIGHNY-25DEC06-B39.5,76,29,0.38,22.419999999999998,MM,7,569.0399999999998,3.5,27.5,RegimeSwitcher
2025-12-06 08:56:23.164151,BUY_NO,KXHIGHNY-25DEC06-B39.5,76,12,0.16,9.280000000000001,MM,7,559.7599999999999,3.5,27.5,RegimeSwitcher
2025-12-06 13:00:07.823111,BUY_YES,KXHIGHNY-25DEC07-T44,4,1,0.01,0.05,MM,2,559.7099999999999,1.0,3.0,RegimeSwitcher
2025-12-07 05:01:32.917306,BUY_YES,KXHIGHNY-25DEC07-B39.5,12,225,1.67,28.67,MM,7,1004.0400000000001,3.5,8.5,RegimeSwitcher
2025-12-07 05:01:39.811842,BUY_YES,KXHIGHNY-25DEC07-B39.5,8,66,0.35,5.63,MM,3,998.4100000000001,1.5,6.5,RegimeSwitcher
2025-12-07 05:01:39.818004,BUY_YES,KXHIGHNY-25DEC07-B41.5,52,46,0.81,24.73,MM,1,973.6800000000001,0.5,51.5,RegimeSwitcher
2025-12-07 05:14:03.079704,BUY_YES,KXHIGHNY-25DEC07-B41.5,52,19,0.34,10.22,MM,1,963.46,0.5,51.5,RegimeSwitcher
2025-12-07 05:14:25.251160,BUY_YES,KXHIGHNY-25DEC07-B41.5,52,13,0.23,6.99,MM,1,956.47,0.5,51.5,RegimeSwitcher
2025-12-07 05:14:35.019319,BUY_YES,KXHIGHNY-25DEC07-B41.5,52,7,0.13,3.77,MM,1,952.7,0.5,51.5,RegimeSwitcher
2025-12-07 05:31:19.016283,BUY_YES,KXHIGHNY-25DEC07-T44,5,56,0.19,2.99,MM,1,949.71,0.5,4.5,RegimeSwitcher
2025-12-07 05:31:38.181356,BUY_YES,KXHIGHNY-25DEC07-T44,5,78,0.26,4.16,MM,1,945.5500000000001,0.5,4.5,RegimeSwitcher
2025-12-07 05:34:32.526025,BUY_YES,KXHIGHNY-25DEC07-T44,5,74,0.25,3.95,MM,1,941.6,0.5,4.5,RegimeSwitcher
2025-12-07 05:45:32.448672,BUY_YES,KXHIGHNY-25DEC07-T44,4,16,0.05,0.6900000000000001,MM,1,940.91,0.5,3.5,RegimeSwitcher
2025-12-07 06:41:59.638383,BUY_YES,KXHIGHNY-25DEC07-T44,3,167,0.35,5.359999999999999,MM,1,935.55,0.5,2.5,RegimeSwitcher
2025-12-07 06:51:42.611537,BUY_YES,KXHIGHNY-25DEC07-T44,3,97,0.2,3.11,MM,2,932.4399999999999,1.0,2.0,RegimeSwitcher
2025-12-07 06:53:02.311364,BUY_YES,KXHIGHNY-25DEC07-T44,3,11,0.03,0.36,MM,2,932.0799999999999,1.0,2.0,RegimeSwitcher
2025-12-07 07:10:32.535186,BUY_YES,KXHIGHNY-25DEC07-B41.5,57,82,1.41,48.14999999999999,MM,4,883.93,2.0,55.0,RegimeSwitcher
2025-12-07 07:10:49.183654,BUY_YES,KXHIGHNY-25DEC07-B41.5,54,68,1.19,37.91,MM,4,846.02,2.0,52.0,RegimeSwitcher
2025-12-07 07:11:00.527001,BUY_YES,KXHIGHNY-25DEC07-B41.5,53,59,1.03,32.300000000000004,MM,4,813.72,2.0,51.0,RegimeSwitcher
2025-12-07 07:11:08.316650,BUY_YES,KXHIGHNY-25DEC07-B41.5,51,54,0.95,28.49,MM,2,785.23,1.0,50.0,RegimeSwitcher
2025-12-07 07:11:11.309825,BUY_YES,KXHIGHNY-25DEC07-B41.5,50,49,0.86,25.36,MM,1,759.87,0.5,49.5,RegimeSwitcher
2025-12-07 07:11:16.509491,BUY_YES,KXHIGHNY-25DEC07-B41.5,51,45,0.79,23.74,MM,2,736.13,1.0,50.0,RegimeSwitcher
2025-12-07 07:11:29.657194,BUY_YES,KXHIGHNY-25DEC07-B41.5,52,37,0.65,19.89,MM,3,716.24,1.5,50.5,RegimeSwitcher
2025-12-07 07:26:09.768446,BUY_YES,KXHIGHNY-25DEC08-B35.5,28,115,1.63,33.830000000000005,MM,6,682.41,3.0,25.0,RegimeSwitcher
2025-12-07 07:34:20.034931,BUY_YES,KXHIGHNY-25DEC08-B35.5,28,75,1.06,22.060000000000002,MM,6,660.3499999999999,3.0,25.0,RegimeSwitcher
2025-12-07 07:35:36.713020,BUY_YES,KXHIGHNY-25DEC08-B35.5,27,95,1.32,26.970000000000002,MM,5,633.3799999999999,2.5,24.5,RegimeSwitcher
2025-12-07 07:42:50.976562,BUY_YES,KXHIGHNY-25DEC08-B35.5,24,118,1.51,29.830000000000002,MM,2,603.5499999999998,1.0,23.0,RegimeSwitcher
2025-12-07 07:42:50.982139,BUY_NO,KXHIGHNY-25DEC08-B39.5,78,3,0.04,2.38,MM,4,601.1699999999998,2.0,24.0,RegimeSwitcher
2025-12-07 07:43:16.870544,BUY_YES,KXHIGHNY-25DEC08-B35.5,25,1,0.02,0.27,MM,3,600.8999999999999,1.5,23.5,RegimeSwitcher
2025-12-07 07:43:44.034844,BUY_YES,KXHIGHNY-25DEC08-B33.5,6,2,0.01,0.13,MM,4,600.7699999999999,2.0,4.0,RegimeSwitcher
2025-12-07 13:08:19.190233,BUY_YES,KXHIGHNY-25DEC08-T40,2,1,0.01,0.03,MM,2,600.7399999999999,1.0,1.0,RegimeSwitcher
2025-12-08 05:00:58.726923,BUY_NO,KXHIGHNY-25DEC08-B37.5,76,85,1.09,65.69,MM,6,1035.0499999999997,3.0,27.0,RegimeSwitcher
2025-12-08 05:01:19.967904,BUY_NO,KXHIGHNY-25DEC08-B37.5,75,60,0.79,45.79,MM,4,989.2599999999998,2.0,27.0,RegimeSwitcher
2025-12-08 05:02:28.847172,BUY_NO,KXHIGHNY-25DEC08-B37.5,75,49,0.65,37.4,MM,5,951.8599999999998,2.5,27.5,RegimeSwitcher
2025-12-08 05:02:31.089230,BUY_NO,KXHIGHNY-25DEC08-B37.5,75,43,0.57,32.82,MM,4,919.0399999999997,2.0,27.0,RegimeSwitcher
2025-12-08 05:03:17.082072,BUY_NO,KXHIGHNY-25DEC08-B37.5,74,39,0.53,29.39,MM,3,889.6499999999997,1.5,27.5,RegimeSwitcher
2025-12-08 05:03:33.582585,BUY_NO,KXHIGHNY-25DEC08-B37.5,73,36,0.5,26.78,MM,2,862.8699999999998,1.0,28.0,RegimeSwitcher
2025-12-08 05:05:15.103737,BUY_NO,KXHIGHNY-25DEC08-B37.5,73,33,0.46,24.55,MM,3,838.3199999999998,1.5,28.5,RegimeSwitcher
2025-12-08 05:07:42.963095,BUY_NO,KXHIGHNY-25DEC08-B37.5,73,31,0.43,23.06,MM,2,815.2599999999999,1.0,28.0,RegimeSwitcher
2025-12-08 05:07:44.970047,BUY_NO,KXHIGHNY-25DEC08-B37.5,73,29,0.41,21.58,MM,3,793.6799999999998,1.5,28.5,RegimeSwitcher
2025-12-08 05:08:20.880295,BUY_NO,KXHIGHNY-25DEC08-B37.5,73,23,0.32,17.11,MM,2,776.5699999999998,1.0,28.0,RegimeSwitcher
2025-12-08 05:32:47.602916,BUY_NO,KXHIGHNY-25DEC08-B39.5,20,43,0.49,9.09,MM,1,767.4799999999998,0.5,80.5,RegimeSwitcher
2025-12-08 05:32:49.964964,BUY_NO,KXHIGHNY-25DEC08-B39.5,20,21,0.24,4.44,MM,3,763.0399999999997,1.5,81.5,RegimeSwitcher
2025-12-08 05:32:55.298078,BUY_NO,KXHIGHNY-25DEC08-B39.5,20,9,0.11,1.9100000000000001,MM,1,761.1299999999998,0.5,80.5,RegimeSwitcher
2025-12-08 05:33:12.849500,BUY_NO,KXHIGHNY-25DEC08-B39.5,18,77,0.8,14.66,MM,1,746.4699999999998,0.5,82.5,RegimeSwitcher
2025-12-08 05:33:47.956287,BUY_NO,KXHIGHNY-25DEC08-B39.5,17,82,0.81,14.750000000000002,MM,1,731.7199999999998,0.5,83.5,RegimeSwitcher
2025-12-08 05:33:56.356197,BUY_NO,KXHIGHNY-25DEC08-B39.5,17,29,0.29,5.220000000000001,MM,1,726.4999999999998,0.5,83.5,RegimeSwitcher
2025-12-08 06:09:51.480505,BUY_NO,KXHIGHNY-25DEC08-B39.5,19,8,0.09,1.61,MM,4,724.8899999999998,2.0,83.0,RegimeSwitcher
2025-12-08 07:04:56.636554,BUY_NO,KXHIGHNY-25DEC08-B37.5,71,6,0.09,4.35,MM,2,720.5399999999997,1.0,30.0,RegimeSwitcher
2025-12-08 07:05:09.084086,BUY_NO,KXHIGHNY-25DEC08-B37.5,71,5,0.08,3.63,MM,2,716.9099999999997,1.0,30.0,RegimeSwitcher
2025-12-08 07:11:29.036400,BUY_NO,KXHIGHNY-25DEC08-B39.5,25,29,0.39,7.64,MM,2,709.2699999999998,1.0,76.0,RegimeSwitcher
2025-12-08 07:11:33.411184,BUY_NO,KXHIGHNY-25DEC08-B39.5,25,24,0.32,6.32,MM,3,702.9499999999997,1.5,76.5,RegimeSwitcher
2025-12-08 07:11:36.888075,BUY_NO,KXHIGHNY-25DEC08-B39.5,24,45,0.58,11.379999999999999,MM,1,691.5699999999997,0.5,76.5,RegimeSwitcher
2025-12-08 07:11:48.028459,BUY_NO,KXHIGHNY-25DEC08-B39.5,25,13,0.18,3.43,MM,2,688.1399999999998,1.0,76.0,RegimeSwitcher
2025-12-08 07:16:43.882746,BUY_NO,KXHIGHNY-25DEC08-B39.5,25,8,0.11,2.11,MM,2,686.0299999999997,1.0,76.0,RegimeSwitcher
2025-12-08 07:18:35.234490,BUY_NO,KXHIGHNY-25DEC08-B39.5,25,3,0.04,0.79,MM,2,685.2399999999998,1.0,76.0,RegimeSwitcher
2025-12-08 07:29:51.013066,BUY_YES,KXHIGHNY-25DEC09-T39,4,483,1.3,20.62,MM,3,664.6199999999998,1.5,2.5,RegimeSwitcher
2025-12-09 05:00:00.007903,BUY_NO,KXHIGHNY-25DEC09-B36.5,69,90,1.35,63.449999999999996,MM,3,995.1699999999998,1.5,32.5,RegimeSwitcher
2025-12-09 05:00:00.044954,BUY_YES,KXHIGHNY-25DEC09-B32.5,21,286,3.33,63.38999999999999,MM,3,931.7799999999999,1.5,19.5,RegimeSwitcher
2025-12-09 05:00:00.086928,BUY_NO,KXHIGHNY-25DEC09-B38.5,91,30,0.18,27.48,MM,7,904.2999999999998,3.5,12.5,RegimeSwitcher
2025-12-09 05:00:05.390771,BUY_NO,KXHIGHNY-25DEC09-B36.5,69,61,0.92,43.01,MM,3,861.2899999999998,1.5,32.5,RegimeSwitcher
2025-12-09 05:00:12.812174,BUY_NO,KXHIGHNY-25DEC09-B38.5,92,8,0.05,7.41,MM,5,853.8799999999999,2.5,10.5,RegimeSwitcher
2025-12-09 05:00:12.837109,BUY_NO,KXHIGHNY-25DEC09-B34.5,58,64,1.1,38.22,MM,7,815.6599999999999,3.5,45.5,RegimeSwitcher
2025-12-09 05:00:17.864419,BUY_NO,KXHIGHNY-25DEC09-B34.5,58,42,0.72,25.08,MM,6,790.5799999999998,3.0,45.0,RegimeSwitcher
2025-12-09 05:00:28.387983,BUY_NO,KXHIGHNY-25DEC09-B38.5,91,17,0.1,15.57,MM,6,775.0099999999998,3.0,12.0,RegimeSwitcher
2025-12-09 05:00:35.961636,BUY_NO,KXHIGHNY-25DEC09-B38.5,90,25,0.16,22.66,MM,3,752.3499999999998,1.5,11.5,RegimeSwitcher
2025-12-09 05:00:38.190682,BUY_NO,KXHIGHNY-25DEC09-B34.5,58,31,0.53,18.51,MM,6,733.8399999999998,3.0,45.0,RegimeSwitcher
2025-12-09 05:00:41.057731,BUY_NO,KXHIGHNY-25DEC09-B36.5,70,49,0.73,35.029999999999994,MM,5,698.8099999999998,2.5,32.5,RegimeSwitcher
2025-12-09 05:00:42.552683,BUY_NO,KXHIGHNY-25DEC09-B34.5,57,39,0.67,22.9,MM,4,675.9099999999999,2.0,45.0,RegimeSwitcher
2025-12-09 05:00:43.723825,BUY_NO,KXHIGHNY-25DEC09-B38.5,91,8,0.05,7.33,MM,4,668.5799999999998,2.0,11.0,RegimeSwitcher
2025-12-09 05:00:48.771938,BUY_YES,KXHIGHNY-25DEC09-B32.5,22,111,1.34,25.76,MM,2,642.8199999999998,1.0,21.0,RegimeSwitcher
2025-12-09 05:00:48.802274,BUY_NO,KXHIGHNY-25DEC09-B34.5,58,16,0.28,9.559999999999999,MM,4,633.2599999999999,2.0,44.0,RegimeSwitcher
2025-12-09 05:00:48.879181,BUY_NO,KXHIGHNY-25DEC09-B38.5,91,5,0.03,4.58,MM,3,628.6799999999998,1.5,10.5,RegimeSwitcher
2025-12-09 05:00:48.920260,BUY_NO,KXHIGHNY-25DEC09-B36.5,71,43,0.62,31.15,MM,4,597.5299999999999,2.0,31.0,RegimeSwitcher
2025-12-09 05:00:50.929456,BUY_YES,KXHIGHNY-25DEC09-B32.5,24,83,1.06,20.979999999999997,MM,3,576.5499999999998,1.5,22.5,RegimeSwitcher
2025-12-09 05:00:51.744711,BUY_NO,KXHIGHNY-25DEC09-B36.5,70,39,0.58,27.879999999999995,MM,5,548.6699999999998,2.5,32.5,RegimeSwitcher
2025-12-09 05:00:54.422122,BUY_YES,KXHIGHNY-25DEC09-B32.5,23,20,0.25,4.8500000000000005,MM,3,543.8199999999998,1.5,21.5,RegimeSwitcher
2025-12-09 05:00:54.540975,BUY_NO,KXHIGHNY-25DEC09-B36.5,71,1,0.02,0.73,MM,5,543.0899999999998,2.5,31.5,RegimeSwitcher
2025-12-09 05:02:00.806699,BUY_YES,KXHIGHNY-25DEC09-T32,4,9,0.03,0.39,MM,1,542.6999999999998,0.5,3.5,RegimeSwitcher
2025-12-09 22:35:12.333438,BUY_YES,KXHIGHNY-25DEC10-T40,1,1,0.01,0.02,MM,1,542.6799999999998,0.5,0.5,RegimeSwitcher
2025-12-10 05:02:40.206867,BUY_NO,KXHIGHNY-25DEC10-B46.5,73,14,0.2,10.419999999999998,MM,1,908.2599999999999,0.5,27.5,RegimeSwitcher
2025-12-10 05:03:16.676677,BUY_NO,KXHIGHNY-25DEC10-B44.5,52,56,0.98,30.1,MM,1,878.1599999999999,0.5,48.5,RegimeSwitcher
2025-12-10 05:03:18.588398,BUY_YES,KXHIGHNY-25DEC10-B40.5,4,114,0.31,4.87,MM,2,873.2899999999998,1.0,3.0,RegimeSwitcher
2025-12-10 05:03:22.366506,BUY_NO,KXHIGHNY-25DEC10-B44.5,52,38,0.67,20.430000000000003,MM,1,852.8599999999999,0.5,48.5,RegimeSwitcher
2025-12-10 05:05:23.154312,BUY_YES,KXHIGHNY-25DEC10-T47,9,107,0.62,10.249999999999998,MM,2,842.6099999999999,1.0,8.0,RegimeSwitcher
2025-12-10 05:05:44.368158,BUY_NO,KXHIGHNY-25DEC10-B46.5,73,9,0.13,6.7,MM,1,835.9099999999999,0.5,27.5,RegimeSwitcher
2025-12-10 05:05:53.798069,BUY_YES,KXHIGHNY-25DEC10-T47,8,179,0.93,15.25,MM,1,820.6599999999999,0.5,7.5,RegimeSwitcher
2025-12-10 05:07:45.690924,BUY_NO,KXHIGHNY-25DEC10-B46.5,73,6,0.09,4.47,MM,2,816.1899999999998,1.0,28.0,RegimeSwitcher
2025-12-10 05:07:57.093921,BUY_YES,KXHIGHNY-25DEC10-T47,9,32,0.19,3.07,MM,2,813.1199999999998,1.0,8.0,RegimeSwitcher
2025-12-10 05:08:02.324436,BUY_YES,KXHIGHNY-25DEC10-T47,8,90,0.47,7.67,MM,1,805.4499999999998,0.5,7.5,RegimeSwitcher
2025-12-10 05:08:42.458917,BUY_YES,KXHIGHNY-25DEC10-B40.5,4,52,0.14,2.22,MM,2,803.2299999999998,1.0,3.0,RegimeSwitcher
2025-12-10 05:09:02.899411,BUY_NO,KXHIGHNY-25DEC10-B46.5,72,17,0.24,12.48,MM,2,790.7499999999998,1.0,29.0,RegimeSwitcher
2025-12-10 05:10:02.880421,BUY_YES,KXHIGHNY-25DEC10-T47,9,11,0.07,1.06,MM,2,789.6899999999998,1.0,8.0,RegimeSwitcher
2025-12-10 05:10:05.130790,BUY_YES,KXHIGHNY-25DEC10-T47,8,57,0.3,4.86,MM,1,784.8299999999998,0.5,7.5,RegimeSwitcher
2025-12-10 05:10:34.173812,BUY_NO,KXHIGHNY-25DEC10-B46.5,72,11,0.16,8.08,MM,1,776.7499999999998,0.5,28.5,RegimeSwitcher
2025-12-10 05:10:52.687497,BUY_NO,KXHIGHNY-25DEC10-B46.5,72,7,0.1,5.14,MM,2,771.6099999999998,1.0,29.0,RegimeSwitcher
2025-12-10 05:11:56.700555,BUY_YES,KXHIGHNY-25DEC10-T47,8,24,0.13,2.05,MM,1,769.5599999999998,0.5,7.5,RegimeSwitcher
2025-12-10 05:15:06.893912,BUY_YES,KXHIGHNY-25DEC10-B40.5,4,22,0.06,0.94,MM,2,768.6199999999998,1.0,3.0,RegimeSwitcher
2025-12-10 05:15:45.924992,BUY_NO,KXHIGHNY-25DEC10-B46.5,70,25,0.37,17.87,MM,3,750.7499999999998,1.5,31.5,RegimeSwitcher
2025-12-10 05:15:49.295964,BUY_NO,KXHIGHNY-25DEC10-B46.5,70,18,0.27,12.87,MM,2,737.8799999999998,1.0,31.0,RegimeSwitcher
2025-12-10 05:16:10.090414,BUY_NO,KXHIGHNY-25DEC10-B46.5,70,13,0.2,9.299999999999999,MM,3,728.5799999999998,1.5,31.5,RegimeSwitcher
2025-12-10 05:18:01.085474,BUY_NO,KXHIGHNY-25DEC10-B46.5,70,9,0.14,6.4399999999999995,MM,3,722.1399999999998,1.5,31.5,RegimeSwitcher
2025-12-10 05:18:41.251284,BUY_NO,KXHIGHNY-25DEC10-B46.5,70,6,0.09,4.289999999999999,MM,2,717.8499999999998,1.0,31.0,RegimeSwitcher
2025-12-10 05:25:16.172133,BUY_NO,KXHIGHNY-25DEC10-B46.5,66,3,0.05,2.03,MM,2,715.8199999999998,1.0,35.0,RegimeSwitcher
2025-12-10 05:25:26.153667,BUY_YES,KXHIGHNY-25DEC10-B40.5,3,204,0.42,6.54,MM,1,709.2799999999999,0.5,2.5,RegimeSwitcher
2025-12-10 05:26:00.743929,BUY_YES,KXHIGHNY-25DEC10-B40.5,3,98,0.2,3.14,MM,1,706.1399999999999,0.5,2.5,RegimeSwitcher
2025-12-10 05:26:19.006837,BUY_YES,KXHIGHNY-25DEC10-B42.5,19,49,0.53,9.84,MM,2,696.2999999999998,1.0,18.0,RegimeSwitcher
2025-12-10 05:27:01.670839,BUY_YES,KXHIGHNY-25DEC10-B42.5,18,90,0.93,17.13,MM,2,679.1699999999998,1.0,17.0,RegimeSwitcher
2025-12-10 05:27:19.341005,BUY_YES,KXHIGHNY-25DEC10-B42.5,13,226,1.79,31.17,MM,4,647.9999999999999,2.0,11.0,RegimeSwitcher
2025-12-10 05:27:45.395323,BUY_YES,KXHIGHNY-25DEC10-B42.5,13,134,1.07,18.490000000000002,MM,4,629.5099999999999,2.0,11.0,RegimeSwitcher
2025-12-10 05:27:49.947781,BUY_YES,KXHIGHNY-25DEC10-B42.5,13,1,0.01,0.14,MM,4,629.3699999999999,2.0,11.0,RegimeSwitcher
2025-12-10 05:35:05.619977,BUY_YES,KXHIGHNY-25DEC10-B40.5,3,10,0.03,0.32999999999999996,MM,2,629.0399999999998,1.0,2.0,RegimeSwitcher
2025-12-10 07:07:40.337589,BUY_YES,KXHIGHNY-25DEC11-B40.5,36,7,0.12,2.64,MM,6,626.3999999999999,3.0,33.0,RegimeSwitcher
2025-12-10 07:11:43.290903,BUY_YES,KXHIGHNY-25DEC11-B44.5,18,268,2.77,51.01,MM,11,575.3899999999999,5.5,12.5,RegimeSwitcher
2025-12-10 07:11:50.472060,BUY_YES,KXHIGHNY-25DEC11-B38.5,20,237,2.66,50.06,MM,14,525.3299999999999,7.0,13.0,RegimeSwitcher
2025-12-10 07:11:51.178696,BUY_YES,KXHIGHNY-25DEC11-B44.5,17,115,1.14,20.69,MM,10,504.63999999999993,5.0,12.0,RegimeSwitcher
2025-12-10 07:11:58.137573,BUY_YES,KXHIGHNY-25DEC11-B38.5,20,111,1.25,23.450000000000003,MM,14,481.18999999999994,7.0,13.0,RegimeSwitcher
2025-12-10 07:11:58.399106,BUY_YES,KXHIGHNY-25DEC11-T38,12,171,1.27,21.79,MM,9,459.3999999999999,4.5,7.5,RegimeSwitcher
2025-12-10 07:16:28.149601,BUY_YES,KXHIGHNY-25DEC11-T45,4,1,0.01,0.05,MM,1,459.3499999999999,0.5,3.5,RegimeSwitcher
2025-12-11 05:42:51.744448,BUY_YES,KXHIGHNY-25DEC11-B42.5,2,500,0.69,10.69,MM,2,542.6599999999999,1.0,1.0,RegimeSwitcher
2025-12-11 07:40:30.394749,BUY_YES,KXHIGHNY-25DEC12-B32.5,7,398,1.82,29.680000000000003,MM,4,512.9799999999999,2.0,5.0,RegimeSwitcher
2025-12-11 07:40:50.062091,BUY_YES,KXHIGHNY-25DEC12-B32.5,6,102,0.41,6.53,MM,3,506.44999999999993,1.5,4.5,RegimeSwitcher
2025-12-11 07:42:10.840113,BUY_NO,KXHIGHNY-25DEC12-B36.5,61,3,0.05,1.8800000000000001,MM,1,504.56999999999994,0.5,39.5,RegimeSwitcher
2025-12-11 07:42:50.209619,BUY_YES,KXHIGHNY-25DEC12-B34.5,29,14,0.21,4.27,MM,1,500.29999999999995,0.5,28.5,RegimeSwitcher
2025-12-11 07:42:57.062302,BUY_YES,KXHIGHNY-25DEC12-B34.5,29,8,0.12,2.44,MM,6,497.85999999999996,3.0,26.0,RegimeSwitcher
2025-12-11 08:19:55.082907,BUY_YES,KXHIGHNY-25DEC12-T39,4,35,0.1,1.5000000000000002,MM,2,496.35999999999996,1.0,3.0,RegimeSwitcher
2025-12-11 08:19:58.081711,BUY_YES,KXHIGHNY-25DEC12-T39,4,17,0.05,0.7300000000000001,MM,1,495.62999999999994,0.5,3.5,RegimeSwitcher
