time,action,ticker,price,qty,fee,cost,source,spread,capital_after,slippage,mid_at_fill,note
2025-12-13 09:05:59.596908,BUY_NO,KXHIGHNY-25DEC13-B40.5,43.0,3,0.06,1.35,MM,1.0,80.93000000000013,0.5,57.5,
2025-12-13 09:06:03.815175,BUY_NO,KXHIGHNY-25DEC13-B40.5,43.0,2,0.04,0.9,MM,2.0,80.03000000000013,1.0,58.0,
2025-12-13 09:06:03.891532,BUY_NO,KXHIGHNY-25DEC13-B40.5,43.0,1,0.02,0.45,MM,1.0,79.58000000000013,0.5,57.5,
2025-12-13 09:14:02.712743,BUY_NO,KXHIGHNY-25DEC13-B40.5,36.0,2,0.04,0.76,MM,5.0,78.82000000000012,2.5,66.5,
2025-12-13 09:14:02.736338,BUY_NO,KXHIGHNY-25DEC13-B40.5,36.0,1,0.02,0.38,MM,4.0,78.44000000000013,2.0,66.0,
2025-12-13 09:14:05.493458,BUY_NO,KXHIGHNY-25DEC13-B40.5,35.0,2,0.04,0.74,MM,2.0,77.70000000000013,1.0,66.0,
2025-12-13 09:14:05.520376,BUY_NO,KXHIGHNY-25DEC13-B40.5,35.0,1,0.02,0.37,MM,1.0,77.33000000000013,0.5,65.5,
2025-12-13 09:22:05.496697,BUY_NO,KXHIGHNY-25DEC13-B42.5,92.0,1,0.01,0.93,MM,3.0,76.40000000000012,1.5,9.5,
2025-12-13 09:22:09.721824,BUY_NO,KXHIGHNY-25DEC13-B42.5,92.0,1,0.01,0.93,MM,5.0,75.47000000000011,2.5,10.5,
2025-12-13 09:23:17.294203,BUY_YES,KXHIGHNY-25DEC13-B38.5,40.0,1,0.02,0.42000000000000004,MM,6.0,75.05000000000011,3.0,37.0,
2025-12-13 09:27:41.158667,BUY_YES,KXHIGHNY-25DEC13-B38.5,33.0,5,0.08,1.7300000000000002,MM,1.0,73.3200000000001,1.5,31.5,
2025-12-13 09:31:30.942079,BUY_NO,KXHIGHNY-25DEC13-B40.5,38.0,4,0.07,1.59,MM,6.0,71.7300000000001,3.0,65.0,
2025-12-13 09:31:31.843651,BUY_NO,KXHIGHNY-25DEC13-B40.5,38.0,2,0.04,0.8,MM,5.0,70.9300000000001,3.5,65.5,
2025-12-13 09:31:32.717337,BUY_NO,KXHIGHNY-25DEC13-B40.5,37.0,4,0.07,1.55,MM,4.0,69.38000000000011,3.0,66.0,
2025-12-13 09:31:39.270032,BUY_NO,KXHIGHNY-25DEC13-B40.5,36.0,5,0.09,1.89,MM,5.0,67.49000000000011,2.5,66.5,
2025-12-13 09:31:39.608410,BUY_NO,KXHIGHNY-25DEC13-B40.5,35.0,5,0.08,1.83,MM,3.0,65.66000000000011,1.5,66.5,
2025-12-13 09:37:35.460596,BUY_NO,KXHIGHNY-25DEC13-B42.5,87.0,2,0.02,1.76,MM,2.0,63.90000000000011,1.0,14.0,
2025-12-13 09:37:35.498744,BUY_NO,KXHIGHNY-25DEC13-B42.5,87.0,1,0.01,0.88,MM,1.0,63.02000000000011,0.5,13.5,
2025-12-13 09:37:35.533826,BUY_NO,KXHIGHNY-25DEC13-B42.5,87.0,1,0.01,0.88,MM,2.0,62.14000000000011,1.0,14.0,
2025-12-13 09:37:35.558336,BUY_NO,KXHIGHNY-25DEC13-B42.5,87.0,1,0.01,0.88,MM,1.0,61.260000000000105,0.5,13.5,
2025-12-13 09:37:36.108637,BUY_NO,KXHIGHNY-25DEC13-B42.5,87.0,1,0.01,0.88,MM,2.0,60.3800000000001,1.0,14.0,
2025-12-13 09:37:36.442684,BUY_NO,KXHIGHNY-25DEC13-B42.5,87.0,1,0.01,0.88,MM,1.0,59.5000000000001,0.5,13.5,
2025-12-13 09:37:36.469703,BUY_NO,KXHIGHNY-25DEC13-B42.5,87.0,1,0.01,0.88,MM,2.0,58.6200000000001,1.0,14.0,
2025-12-13 09:37:36.515699,BUY_NO,KXHIGHNY-25DEC13-B42.5,87.0,1,0.01,0.88,MM,1.0,57.740000000000094,0.5,13.5,
2025-12-13 09:37:36.572936,BUY_NO,KXHIGHNY-25DEC13-B42.5,87.0,1,0.01,0.88,MM,2.0,56.86000000000009,1.0,14.0,
2025-12-13 09:44:11.162001,BUY_NO,KXHIGHNY-25DEC13-B40.5,28.0,3,0.05,0.8900000000000001,MM,1.0,55.97000000000009,1.5,73.5,
2025-12-13 09:44:18.651862,BUY_NO,KXHIGHNY-25DEC13-B40.5,27.0,5,0.07,1.4200000000000002,MM,2.0,54.55000000000009,1.0,74.0,
2025-12-13 09:44:18.652047,BUY_NO,KXHIGHNY-25DEC13-B40.5,27.0,4,0.06,1.1400000000000001,MM,1.0,53.41000000000009,1.5,74.5,
2025-12-13 09:44:25.328238,BUY_NO,KXHIGHNY-25DEC13-B40.5,26.0,6,0.09,1.6500000000000001,MM,6.0,51.76000000000009,3.0,77.0,
2025-12-13 09:44:25.328394,BUY_NO,KXHIGHNY-25DEC13-B40.5,26.0,5,0.07,1.37,MM,5.0,50.39000000000009,3.5,77.5,
2025-12-13 09:44:25.349605,BUY_NO,KXHIGHNY-25DEC13-B40.5,25.0,6,0.08,1.58,MM,4.0,48.810000000000095,2.0,77.0,
2025-12-13 09:44:25.402223,BUY_NO,KXHIGHNY-25DEC13-B40.5,25.0,5,0.07,1.32,MM,5.0,47.490000000000094,2.5,77.5,
2025-12-13 09:44:25.402370,BUY_NO,KXHIGHNY-25DEC13-B40.5,25.0,3,0.04,0.79,MM,3.0,46.700000000000095,1.5,76.5,
2025-12-13 09:44:25.454224,BUY_NO,KXHIGHNY-25DEC13-B40.5,25.0,2,0.03,0.53,MM,2.0,46.170000000000094,2.0,77.0,
2025-12-13 09:44:26.274314,BUY_NO,KXHIGHNY-25DEC13-B40.5,24.0,3,0.04,0.76,MM,1.0,45.410000000000096,1.5,77.5,
2025-12-13 09:44:26.701397,BUY_NO,KXHIGHNY-25DEC13-B40.5,24.0,1,0.02,0.26,MM,3.0,45.1500000000001,1.5,77.5,
2025-12-13 09:44:29.278516,BUY_YES,KXHIGHNY-25DEC13-B38.5,17.0,2,0.02,0.36000000000000004,MM,2.0,44.7900000000001,2.0,15.0,
2025-12-13 09:44:32.041782,BUY_YES,KXHIGHNY-25DEC13-B38.5,16.0,4,0.04,0.68,MM,1.0,44.1100000000001,0.5,15.5,
2025-12-13 09:45:18.385324,BUY_YES,KXHIGHNY-25DEC13-B38.5,14.0,3,0.03,0.45000000000000007,MM,2.0,43.660000000000096,1.0,13.0,
2025-12-13 09:47:38.717831,BUY_YES,KXHIGHNY-25DEC13-B38.5,9.0,15,0.09,1.44,MM,4.0,42.2200000000001,2.0,7.0,
2025-12-13 09:47:42.906634,BUY_YES,KXHIGHNY-25DEC13-B38.5,10.0,3,0.02,0.32000000000000006,MM,6.0,41.9000000000001,3.0,7.0,
2025-12-13 09:47:45.499884,BUY_YES,KXHIGHNY-25DEC13-B38.5,9.0,8,0.05,0.77,MM,6.0,41.130000000000095,3.0,6.0,
2025-12-13 09:48:05.439251,BUY_YES,KXHIGHNY-25DEC13-B38.5,8.0,12,0.07,1.03,MM,4.0,40.100000000000094,3.0,5.0,
2025-12-13 09:48:05.589750,BUY_YES,KXHIGHNY-25DEC13-B38.5,8.0,7,0.04,0.6000000000000001,MM,4.0,39.50000000000009,3.0,5.0,
2025-12-13 09:48:16.097640,BUY_YES,KXHIGHNY-25DEC13-B38.5,8.0,2,0.02,0.18,MM,4.0,39.32000000000009,2.0,6.0,
2025-12-13 09:48:22.962053,BUY_YES,KXHIGHNY-25DEC13-B38.5,7.0,4,0.02,0.30000000000000004,MM,2.0,39.020000000000095,2.0,5.0,
2025-12-13 09:49:08.047873,BUY_YES,KXHIGHNY-25DEC13-B38.5,6.0,3,0.02,0.19999999999999998,MM,1.0,38.82000000000009,1.5,4.5,
2025-12-13 09:49:15.542248,BUY_YES,KXHIGHNY-25DEC13-B38.5,5.0,9,0.03,0.48,MM,1.0,38.340000000000096,0.5,4.5,
2025-12-13 09:56:04.958231,BUY_NO,KXHIGHNY-25DEC13-B42.5,76.0,1,0.02,0.78,MM,8.0,37.560000000000095,4.0,28.0,
2025-12-13 09:56:11.194926,BUY_NO,KXHIGHNY-25DEC13-B42.5,77.0,1,0.02,0.79,MM,11.0,36.770000000000095,5.5,28.5,
2025-12-13 09:56:15.270196,BUY_NO,KXHIGHNY-25DEC13-B42.5,71.0,2,0.03,1.45,MM,3.0,35.32000000000009,1.5,30.5,
2025-12-13 09:56:15.304163,BUY_NO,KXHIGHNY-25DEC13-B42.5,71.0,1,0.02,0.73,MM,2.0,34.590000000000096,1.0,30.0,
2025-12-13 09:56:16.313701,BUY_NO,KXHIGHNY-25DEC13-B42.5,71.0,1,0.02,0.73,MM,1.0,33.8600000000001,0.5,29.5,
2025-12-13 09:56:17.469421,BUY_NO,KXHIGHNY-25DEC13-B42.5,71.0,1,0.02,0.73,MM,5.0,33.1300000000001,2.5,31.5,
2025-12-13 09:56:17.492470,BUY_NO,KXHIGHNY-25DEC13-B42.5,71.0,1,0.02,0.73,MM,4.0,32.400000000000105,2.0,31.0,
2025-12-13 09:56:17.536208,BUY_NO,KXHIGHNY-25DEC13-B42.5,71.0,1,0.02,0.73,MM,5.0,31.670000000000105,2.5,31.5,
2025-12-13 09:56:17.560985,BUY_NO,KXHIGHNY-25DEC13-B42.5,71.0,1,0.02,0.73,MM,4.0,30.940000000000104,2.0,31.0,
2025-12-13 09:56:18.847957,BUY_NO,KXHIGHNY-25DEC13-B42.5,71.0,1,0.02,0.73,MM,5.0,30.210000000000104,2.5,31.5,
2025-12-13 09:56:18.857257,BUY_NO,KXHIGHNY-25DEC13-B42.5,71.0,1,0.02,0.73,MM,3.0,29.480000000000103,1.5,30.5,
2025-12-13 09:56:18.980882,BUY_NO,KXHIGHNY-25DEC13-B42.5,71.0,1,0.02,0.73,MM,2.0,28.750000000000103,1.0,30.0,
2025-12-13 10:53:34.487766,BUY_NO,KXHIGHNY-25DEC13-B40.5,16.0,1,0.01,0.17,MM,1.0,28.5800000000001,1.5,85.5,
2025-12-13 10:53:48.268395,BUY_NO,KXHIGHNY-25DEC13-B40.5,16.0,1,0.01,0.17,MM,2.0,28.4100000000001,1.0,85.0,
2025-12-13 10:55:35.446164,BUY_NO,KXHIGHNY-25DEC13-B40.5,12.0,1,0.01,0.13,MM,1.0,28.2800000000001,0.5,88.5,
2025-12-14 09:40:19.953788,BUY_NO,KXHIGHNY-25DEC14-T34,9.0,9,0.06,0.8699999999999999,MM,1.0,52.4100000000001,0.5,91.5,
2025-12-14 09:40:25.348431,BUY_NO,KXHIGHNY-25DEC14-T34,9.0,7,0.05,0.68,MM,1.0,51.7300000000001,0.5,91.5,
2025-12-14 09:40:28.964032,BUY_NO,KXHIGHNY-25DEC14-T34,9.0,5,0.03,0.48,MM,2.0,51.25000000000011,1.0,92.0,
2025-12-14 09:40:29.004130,BUY_NO,KXHIGHNY-25DEC14-T34,9.0,3,0.02,0.29000000000000004,MM,4.0,50.96000000000011,2.0,93.0,
2025-12-14 09:40:30.914633,BUY_NO,KXHIGHNY-25DEC14-T34,8.0,5,0.03,0.43000000000000005,MM,2.0,50.53000000000011,1.0,93.0,
2025-12-14 09:40:31.070946,BUY_NO,KXHIGHNY-25DEC14-T34,8.0,3,0.02,0.26,MM,1.0,50.27000000000011,1.5,93.5,
2025-12-14 09:40:36.909218,BUY_NO,KXHIGHNY-25DEC14-T34,7.0,10,0.05,0.7500000000000001,MM,1.0,49.52000000000011,0.5,93.5,
2025-12-14 09:40:42.166699,BUY_NO,KXHIGHNY-25DEC14-T34,7.0,6,0.03,0.45000000000000007,MM,2.0,49.07000000000011,1.0,94.0,
2025-12-14 09:40:42.166966,BUY_NO,KXHIGHNY-25DEC14-T34,7.0,4,0.02,0.30000000000000004,MM,1.0,48.77000000000011,1.5,94.5,
2025-12-14 09:40:45.361881,BUY_NO,KXHIGHNY-25DEC14-T34,6.0,10,0.04,0.64,MM,2.0,48.13000000000011,1.0,95.0,
2025-12-14 09:40:45.362027,BUY_NO,KXHIGHNY-25DEC14-T34,6.0,7,0.03,0.44999999999999996,MM,1.0,47.680000000000106,1.5,95.5,
2025-12-14 09:57:42.045729,BUY_NO,KXHIGHNY-25DEC14-B34.5,87.0,1,0.01,0.88,MM,3.0,46.800000000000104,1.5,14.5,
2025-12-14 10:18:54.865562,BUY_NO,KXHIGHNY-25DEC14-T34,6.0,12,0.05,0.77,MM,1.0,46.0300000000001,0.5,94.5,
2025-12-14 10:22:16.621742,BUY_NO,KXHIGHNY-25DEC14-T34,6.0,7,0.03,0.44999999999999996,MM,1.0,45.5800000000001,0.5,94.5,
2025-12-15 09:11:01.360425,BUY_YES,KXHIGHNY-25DEC15-B26.5,7.0,9,0.05,0.6800000000000002,MM,1.0,45.9000000000001,0.5,6.5,
2025-12-15 09:11:05.914340,BUY_YES,KXHIGHNY-25DEC15-B26.5,7.0,8,0.04,0.6000000000000001,MM,2.0,45.3000000000001,1.0,6.0,
2025-12-15 09:13:59.690989,BUY_YES,KXHIGHNY-25DEC15-B26.5,6.0,16,0.07,1.03,MM,2.0,44.270000000000095,1.0,5.0,
2025-12-15 09:14:01.416146,BUY_YES,KXHIGHNY-25DEC15-B26.5,6.0,12,0.05,0.77,MM,2.0,43.50000000000009,1.0,5.0,
2025-12-15 09:14:01.744350,BUY_YES,KXHIGHNY-25DEC15-B26.5,6.0,8,0.04,0.52,MM,1.0,42.98000000000009,0.5,5.5,
2025-12-15 09:14:02.641905,BUY_YES,KXHIGHNY-25DEC15-B26.5,6.0,6,0.03,0.39,MM,2.0,42.59000000000009,1.0,5.0,
2025-12-15 09:14:05.521394,BUY_YES,KXHIGHNY-25DEC15-B26.5,6.0,4,0.02,0.26,MM,1.0,42.33000000000009,0.5,5.5,
2025-12-15 09:14:07.042631,BUY_YES,KXHIGHNY-25DEC15-B26.5,6.0,3,0.02,0.19999999999999998,MM,2.0,42.13000000000009,1.0,5.0,
2025-12-15 09:19:15.199002,BUY_NO,KXHIGHNY-25DEC15-B28.5,25.0,2,0.03,0.53,MM,2.0,41.60000000000009,1.0,76.0,
2025-12-15 09:19:15.199343,BUY_NO,KXHIGHNY-25DEC15-B28.5,25.0,2,0.03,0.53,MM,1.0,41.070000000000086,1.5,76.5,
2025-12-15 09:19:16.596527,BUY_NO,KXHIGHNY-25DEC15-B28.5,24.0,3,0.04,0.76,MM,1.0,40.31000000000009,0.5,76.5,
2025-12-15 09:19:20.369809,BUY_NO,KXHIGHNY-25DEC15-B28.5,24.0,2,0.03,0.51,MM,1.0,39.80000000000009,0.5,76.5,
2025-12-15 09:21:24.931903,BUY_YES,KXHIGHNY-25DEC15-B32.5,2.0,10,0.02,0.22,MM,1.0,39.58000000000009,0.5,1.5,
2025-12-15 09:21:27.186508,BUY_YES,KXHIGHNY-25DEC15-B26.5,4.0,2,0.01,0.09,MM,2.0,39.49000000000009,1.0,3.0,
2025-12-15 09:29:46.579789,BUY_YES,KXHIGHNY-25DEC15-B30.5,21.0,6,0.07,1.33,MM,3.0,38.16000000000009,1.5,19.5,
2025-12-15 09:29:47.635367,BUY_YES,KXHIGHNY-25DEC15-B30.5,21.0,5,0.06,1.11,MM,4.0,37.05000000000009,2.0,19.0,
2025-12-15 09:29:48.506395,BUY_YES,KXHIGHNY-25DEC15-B30.5,21.0,4,0.05,0.89,MM,3.0,36.16000000000009,2.5,18.5,
2025-12-15 09:29:58.732320,BUY_YES,KXHIGHNY-25DEC15-B30.5,20.0,2,0.03,0.43000000000000005,MM,3.0,35.73000000000009,1.5,18.5,
2025-12-15 09:48:56.997813,BUY_YES,KXHIGHNY-25DEC15-B26.5,2.0,13,0.02,0.28,MM,1.0,35.45000000000009,0.5,1.5,
2025-12-15 09:48:57.038466,BUY_YES,KXHIGHNY-25DEC15-B26.5,2.0,9,0.02,0.19999999999999998,MM,2.0,35.250000000000085,1.0,1.0,
2025-12-15 09:48:57.038628,BUY_YES,KXHIGHNY-25DEC15-B26.5,2.0,5,0.01,0.11,MM,1.0,35.140000000000086,1.5,0.5,
2025-12-15 10:07:18.603111,BUY_YES,KXHIGHNY-25DEC15-B30.5,65.0,1,0.02,0.67,MM,3.0,34.470000000000084,2.5,62.5,
2025-12-15 10:07:22.883416,BUY_NO,KXHIGHNY-25DEC15-B28.5,72.0,1,0.02,0.74,MM,7.0,33.73000000000008,3.5,31.5,
2025-12-15 10:07:26.067974,BUY_NO,KXHIGHNY-25DEC15-B28.5,71.0,1,0.02,0.73,MM,7.0,33.000000000000085,3.5,32.5,
2025-12-15 10:07:26.759944,BUY_NO,KXHIGHNY-25DEC15-B28.5,71.0,1,0.02,0.73,MM,5.0,32.27000000000009,2.5,31.5,
2025-12-15 10:07:26.967241,BUY_YES,KXHIGHNY-25DEC15-B30.5,63.0,1,0.02,0.65,MM,1.0,31.62000000000009,1.5,61.5,
2025-12-15 10:07:50.934587,BUY_NO,KXHIGHNY-25DEC15-B28.5,62.0,1,0.02,0.64,MM,7.0,30.98000000000009,3.5,41.5,
2025-12-15 10:07:50.963201,BUY_NO,KXHIGHNY-25DEC15-B28.5,62.0,1,0.02,0.64,MM,6.0,30.34000000000009,3.0,41.0,
2025-12-15 10:07:53.348941,BUY_NO,KXHIGHNY-25DEC15-B28.5,62.0,1,0.02,0.64,MM,5.0,29.700000000000088,3.5,41.5,
2025-12-15 10:07:53.462815,BUY_NO,KXHIGHNY-25DEC15-B28.5,61.0,1,0.02,0.63,MM,4.0,29.07000000000009,2.0,41.0,
2025-12-15 10:07:53.487114,BUY_NO,KXHIGHNY-25DEC15-B28.5,61.0,1,0.02,0.63,MM,3.0,28.44000000000009,1.5,40.5,
2025-12-15 10:07:54.199261,BUY_NO,KXHIGHNY-25DEC15-B28.5,61.0,1,0.02,0.63,MM,2.0,27.81000000000009,2.0,41.0,
2025-12-15 10:07:56.017272,BUY_NO,KXHIGHNY-25DEC15-B28.5,60.0,1,0.02,0.62,MM,1.0,27.19000000000009,0.5,40.5,
2025-12-15 10:07:58.351825,BUY_NO,KXHIGHNY-25DEC15-B28.5,60.0,1,0.02,0.62,MM,2.0,26.57000000000009,1.0,41.0,
2025-12-15 10:07:58.431900,BUY_NO,KXHIGHNY-25DEC15-B28.5,60.0,1,0.02,0.62,MM,1.0,25.950000000000088,0.5,40.5,
2025-12-15 10:07:59.087286,BUY_NO,KXHIGHNY-25DEC15-B28.5,60.0,1,0.02,0.62,MM,2.0,25.330000000000087,1.0,41.0,
2025-12-15 10:07:59.223264,BUY_NO,KXHIGHNY-25DEC15-B28.5,59.0,1,0.02,0.61,MM,1.0,24.720000000000088,0.5,41.5,
2025-12-15 10:07:59.259073,BUY_YES,KXHIGHNY-25DEC15-B30.5,62.0,1,0.02,0.64,MM,1.0,24.080000000000087,1.5,60.5,
2025-12-15 10:08:02.170314,BUY_YES,KXHIGHNY-25DEC15-B30.5,62.0,1,0.02,0.64,MM,1.0,23.440000000000087,1.5,60.5,
2025-12-15 10:08:08.320685,BUY_YES,KXHIGHNY-25DEC15-B30.5,61.0,1,0.02,0.63,MM,2.0,22.810000000000088,1.0,60.0,
2025-12-15 10:08:08.320945,BUY_YES,KXHIGHNY-25DEC15-B30.5,61.0,1,0.02,0.63,MM,1.0,22.18000000000009,1.5,59.5,
2025-12-15 10:08:10.128801,BUY_YES,KXHIGHNY-25DEC15-B30.5,61.0,1,0.02,0.63,MM,1.0,21.55000000000009,1.5,59.5,
2025-12-15 10:08:11.200818,BUY_YES,KXHIGHNY-25DEC15-B30.5,60.0,1,0.02,0.62,MM,9.0,20.93000000000009,4.5,55.5,
2025-12-15 10:08:23.354712,BUY_NO,KXHIGHNY-25DEC15-B28.5,56.0,1,0.02,0.5800000000000001,MM,14.0,20.350000000000087,7.0,51.0,
2025-12-15 10:08:24.743979,BUY_NO,KXHIGHNY-25DEC15-B28.5,56.0,1,0.02,0.5800000000000001,MM,6.0,19.77000000000009,4.0,48.0,
2025-12-15 10:08:26.573497,BUY_NO,KXHIGHNY-25DEC15-B28.5,55.0,1,0.02,0.5700000000000001,MM,16.0,19.200000000000088,8.0,53.0,
2025-12-15 10:08:31.419065,BUY_NO,KXHIGHNY-25DEC15-B28.5,53.0,1,0.02,0.55,MM,8.0,18.650000000000087,4.0,51.0,
2025-12-15 10:08:49.241047,BUY_NO,KXHIGHNY-25DEC15-B28.5,54.0,1,0.02,0.56,MM,8.0,18.09000000000009,4.0,50.0,
2025-12-15 10:09:12.237637,BUY_YES,KXHIGHNY-25DEC15-B30.5,51.0,1,0.02,0.53,MM,5.0,17.560000000000088,3.5,47.5,
2025-12-15 10:09:21.795127,BUY_YES,KXHIGHNY-25DEC15-B30.5,53.0,1,0.02,0.55,MM,6.0,17.010000000000087,3.0,50.0,
2025-12-15 10:09:21.922554,BUY_YES,KXHIGHNY-25DEC15-B30.5,53.0,1,0.02,0.55,MM,8.0,16.460000000000086,4.0,49.0,
2025-12-15 10:09:25.458970,BUY_YES,KXHIGHNY-25DEC15-B30.5,54.0,1,0.02,0.56,MM,9.0,15.900000000000086,4.5,49.5,
2025-12-15 10:09:28.239633,BUY_YES,KXHIGHNY-25DEC15-B30.5,52.0,1,0.02,0.54,MM,8.0,15.360000000000085,4.0,48.0,
2025-12-15 10:16:23.228374,BUY_YES,KXHIGHNY-25DEC15-B30.5,40.0,1,0.02,0.42000000000000004,MM,2.0,14.940000000000085,1.0,39.0,
2025-12-15 10:36:55.497786,BUY_YES,KXHIGHNY-25DEC15-B30.5,52.0,1,0.02,0.54,MM,1.0,14.400000000000084,1.5,50.5,
2025-12-15 10:37:19.506929,BUY_YES,KXHIGHNY-25DEC15-B30.5,48.0,1,0.02,0.5,MM,6.0,13.900000000000084,3.0,45.0,
2025-12-15 10:37:21.593219,BUY_YES,KXHIGHNY-25DEC15-B30.5,49.0,1,0.02,0.51,MM,6.0,13.390000000000084,4.0,45.0,
2025-12-15 10:37:24.957145,BUY_YES,KXHIGHNY-25DEC15-B30.5,48.0,1,0.02,0.5,MM,6.0,12.890000000000084,3.0,45.0,
2025-12-15 10:37:25.634654,BUY_YES,KXHIGHNY-25DEC15-B30.5,48.0,1,0.02,0.5,MM,5.0,12.390000000000084,2.5,45.5,
2025-12-15 10:44:29.208472,BUY_YES,KXHIGHNY-25DEC15-B30.5,44.0,1,0.02,0.46,MM,4.0,11.930000000000083,2.0,42.0,
2025-12-15 10:44:29.508347,BUY_YES,KXHIGHNY-25DEC15-B30.5,44.0,1,0.02,0.46,MM,3.0,11.470000000000082,2.5,41.5,
2025-12-15 10:44:33.169955,BUY_YES,KXHIGHNY-25DEC15-B30.5,43.0,1,0.02,0.45,MM,3.0,11.020000000000083,1.5,41.5,
2025-12-15 10:44:36.126562,BUY_YES,KXHIGHNY-25DEC15-B30.5,43.0,1,0.02,0.45,MM,2.0,10.570000000000084,1.0,42.0,
2025-12-15 10:51:50.619330,BUY_NO,KXHIGHNY-25DEC15-B28.5,54.0,1,0.02,0.56,MM,6.0,10.010000000000083,3.0,49.0,
2025-12-15 10:51:51.451838,BUY_NO,KXHIGHNY-25DEC15-B28.5,54.0,1,0.02,0.56,MM,5.0,9.450000000000083,2.5,48.5,
2025-12-15 15:00:06.775946,BUY_NO,KXHIGHNY-25DEC15-B28.5,7.0,6,0.03,0.45000000000000007,MM,4.0,9.000000000000083,2.0,95.0,
2025-12-15 15:00:44.286237,BUY_NO,KXHIGHNY-25DEC15-B28.5,9.0,4,0.03,0.39,MM,5.0,8.610000000000083,3.5,94.5,
2025-12-15 15:01:02.932536,BUY_NO,KXHIGHNY-25DEC15-B28.5,8.0,5,0.03,0.43000000000000005,MM,5.0,8.180000000000083,2.5,94.5,
2025-12-15 15:10:45.101785,BUY_NO,KXHIGHNY-25DEC15-B28.5,9.0,4,0.03,0.39,MM,5.0,7.7900000000000835,3.5,94.5,
2025-12-15 15:11:03.134094,BUY_NO,KXHIGHNY-25DEC15-B28.5,8.0,4,0.03,0.35,MM,5.0,7.440000000000084,2.5,94.5,
2025-12-15 15:12:25.662660,BUY_NO,KXHIGHNY-25DEC15-B28.5,9.0,3,0.02,0.29000000000000004,MM,5.0,7.150000000000084,3.5,94.5,
2025-12-15 15:14:49.780469,BUY_NO,KXHIGHNY-25DEC15-B28.5,9.0,3,0.02,0.29000000000000004,MM,5.0,6.860000000000084,3.5,94.5,
2025-12-15 15:15:02.234327,BUY_YES,KXHIGHNY-25DEC15-B30.5,8.0,3,0.02,0.26,MM,6.0,6.600000000000084,3.0,5.0,
2025-12-15 15:15:16.776304,BUY_NO,KXHIGHNY-25DEC15-B28.5,8.0,3,0.02,0.26,MM,5.0,6.340000000000084,2.5,94.5,
2025-12-15 15:16:04.117168,BUY_NO,KXHIGHNY-25DEC15-B28.5,8.0,1,0.01,0.09,MM,5.0,6.250000000000084,2.5,94.5,
2025-12-15 15:16:55.738904,BUY_YES,KXHIGHNY-25DEC15-B30.5,8.0,3,0.02,0.26,MM,6.0,5.990000000000085,3.0,5.0,
2025-12-15 15:16:55.829854,BUY_YES,KXHIGHNY-25DEC15-B30.5,8.0,3,0.02,0.26,MM,6.0,5.730000000000085,3.0,5.0,
2025-12-15 15:16:57.326802,BUY_YES,KXHIGHNY-25DEC15-B30.5,8.0,3,0.02,0.26,MM,4.0,5.470000000000085,3.0,5.0,
2025-12-15 15:17:01.338615,BUY_YES,KXHIGHNY-25DEC15-B30.5,7.0,3,0.02,0.23,MM,5.0,5.240000000000085,2.5,4.5,
2025-12-15 15:18:00.455837,BUY_YES,KXHIGHNY-25DEC15-B30.5,7.0,3,0.02,0.23,MM,3.0,5.010000000000084,1.5,5.5,
2025-12-15 15:18:01.063328,BUY_YES,KXHIGHNY-25DEC15-B30.5,9.0,2,0.02,0.19999999999999998,MM,6.0,4.810000000000084,3.0,6.0,
2025-12-15 15:18:01.385579,BUY_YES,KXHIGHNY-25DEC15-B30.5,9.0,2,0.02,0.19999999999999998,MM,6.0,4.610000000000084,3.0,6.0,
2025-12-15 15:18:06.368518,BUY_YES,KXHIGHNY-25DEC15-B30.5,9.0,1,0.01,0.09999999999999999,MM,6.0,4.510000000000084,3.0,6.0,
2025-12-15 15:18:06.576167,BUY_YES,KXHIGHNY-25DEC15-B30.5,9.0,1,0.01,0.09999999999999999,MM,6.0,4.4100000000000845,3.0,6.0,
2025-12-15 15:18:08.708416,BUY_YES,KXHIGHNY-25DEC15-B30.5,9.0,1,0.01,0.09999999999999999,MM,6.0,4.310000000000085,3.0,6.0,
2025-12-15 15:18:12.930870,BUY_YES,KXHIGHNY-25DEC15-B30.5,9.0,1,0.01,0.09999999999999999,MM,6.0,4.210000000000085,3.0,6.0,
2025-12-15 15:53:55.105569,BUY_NO,KXHIGHNY-25DEC15-B28.5,3.0,1,0.01,0.04,MM,1.0,4.170000000000085,1.5,98.5,
2025-12-15 16:09:40.604282,BUY_YES,KXHIGHNY-25DEC15-B30.5,2.0,4,0.01,0.09,MM,1.0,4.080000000000085,1.5,0.5,
2025-12-16 09:52:04.358914,BUY_YES,KXHIGHNY-25DEC16-B30.5,14.0,1,0.01,0.15000000000000002,MM,2.0,3.9300000000000854,2.0,12.0,
2025-12-16 09:52:05.381629,BUY_YES,KXHIGHNY-25DEC16-B30.5,13.0,1,0.01,0.14,MM,1.0,3.7900000000000853,1.5,11.5,
2025-12-16 09:58:09.049405,BUY_YES,KXHIGHNY-25DEC16-B30.5,15.0,1,0.01,0.16,MM,3.0,3.630000000000085,1.5,13.5,
2025-12-16 09:58:09.049624,BUY_YES,KXHIGHNY-25DEC16-B30.5,15.0,1,0.01,0.16,MM,2.0,3.470000000000085,2.0,13.0,
2025-12-16 09:58:09.323626,BUY_YES,KXHIGHNY-25DEC16-B30.5,14.0,1,0.01,0.15000000000000002,MM,1.0,3.320000000000085,0.5,13.5,
