timestamp,ticker,yes_bid,yes_ask,no_bid,no_ask,last_price,open_interest,volume,liquidity
2025-11-24T23:30:41.554197+00:00,KXHIGHNY-25NOV24-T49,0,1,99,100,1,4964,6583,2610891
2025-11-24T23:30:41.554197+00:00,KXHIGHNY-25NOV24-B55.5,0,1,99,100,1,11815,16103,284982
2025-11-24T23:30:41.554197+00:00,KXHIGHNY-25NOV24-B53.5,0,1,99,100,1,19572,36626,318707
2025-11-24T23:30:41.554197+00:00,KXHIGHNY-25NOV24-B51.5,99,100,0,1,99,16704,38927,247640
2025-11-24T23:30:41.554197+00:00,KXHIGHNY-25NOV24-B49.5,0,1,99,100,1,7853,17216,2691663
2025-11-24T23:31:41.638392+00:00,KXHIGHNY-25NOV25-T59,4,6,94,96,2,231,260,395549
2025-11-24T23:31:41.638392+00:00,KXHIGHNY-25NOV25-T52,1,2,98,99,2,242,242,323819
2025-11-24T23:31:41.638392+00:00,KXHIGHNY-25NOV25-B58.5,20,22,78,80,20,640,683,763895
2025-11-24T23:31:41.638392+00:00,KXHIGHNY-25NOV25-B56.5,31,32,68,69,32,1673,2123,786937
2025-11-24T23:31:41.638392+00:00,KXHIGHNY-25NOV25-B54.5,36,38,62,64,39,4278,5006,1056775
2025-11-24T23:31:41.638392+00:00,KXHIGHNY-25NOV25-B52.5,12,13,87,88,12,1989,2534,620804
2025-11-24T23:31:41.638392+00:00,KXHIGHNY-25NOV24-T56,0,1,99,100,1,6509,6549,296231
2025-11-24T23:31:41.638392+00:00,KXHIGHNY-25NOV24-T49,0,1,99,100,1,4964,6583,2610891
2025-11-24T23:31:41.638392+00:00,KXHIGHNY-25NOV24-B55.5,0,1,99,100,1,11815,16103,284982
2025-11-24T23:31:41.638392+00:00,KXHIGHNY-25NOV24-B53.5,0,1,99,100,1,19572,36626,318707
2025-11-24T23:31:41.638392+00:00,KXHIGHNY-25NOV24-B51.5,99,100,0,1,99,16704,38927,247640
2025-11-24T23:31:41.638392+00:00,KXHIGHNY-25NOV24-B49.5,0,1,99,100,1,7853,17216,2694470
2025-11-24T23:32:41.836249+00:00,KXHIGHNY-25NOV25-T59,4,6,94,96,2,231,260,400255
2025-11-24T23:32:41.836249+00:00,KXHIGHNY-25NOV25-T52,1,2,98,99,2,242,242,323969
2025-11-24T23:32:41.836249+00:00,KXHIGHNY-25NOV25-B58.5,20,22,78,80,20,640,683,756008
2025-11-24T23:32:41.836249+00:00,KXHIGHNY-25NOV25-B56.5,31,32,68,69,32,1673,2123,780579
2025-11-24T23:32:41.836249+00:00,KXHIGHNY-25NOV25-B54.5,37,38,62,63,39,4278,5006,1053560
2025-11-24T23:32:41.836249+00:00,KXHIGHNY-25NOV25-B52.5,13,14,86,87,12,1989,2534,620806
2025-11-24T23:32:41.836249+00:00,KXHIGHNY-25NOV24-T56,0,1,99,100,1,6509,6549,292431
2025-11-24T23:32:41.836249+00:00,KXHIGHNY-25NOV24-T49,0,1,99,100,1,4964,6583,2610891
2025-11-24T23:32:41.836249+00:00,KXHIGHNY-25NOV24-B55.5,0,1,99,100,1,11815,16103,269982
2025-11-24T23:32:41.836249+00:00,KXHIGHNY-25NOV24-B53.5,0,1,99,100,1,19572,36626,302307
2025-11-24T23:32:41.836249+00:00,KXHIGHNY-25NOV24-B51.5,99,100,0,1,99,16704,38927,247640
2025-11-24T23:32:41.836249+00:00,KXHIGHNY-25NOV24-B49.5,0,1,99,100,1,7853,17216,2694470
2025-11-24T23:33:41.927585+00:00,KXHIGHNY-25NOV25-T59,4,6,94,96,2,231,260,395159
2025-11-24T23:33:41.927585+00:00,KXHIGHNY-25NOV25-T52,1,2,98,99,2,242,242,323853
2025-11-24T23:33:41.927585+00:00,KXHIGHNY-25NOV25-B58.5,20,21,79,80,20,640,683,766830
2025-11-24T23:33:41.927585+00:00,KXHIGHNY-25NOV25-B56.5,31,32,68,69,32,1673,2123,788514
2025-11-24T23:33:41.927585+00:00,KXHIGHNY-25NOV25-B54.5,37,38,62,63,39,4278,5006,1052395
2025-11-24T23:33:41.927585+00:00,KXHIGHNY-25NOV25-B52.5,13,14,86,87,12,1989,2534,627180
2025-11-24T23:33:41.927585+00:00,KXHIGHNY-25NOV24-T56,0,1,99,100,1,6509,6549,296231
2025-11-24T23:33:41.927585+00:00,KXHIGHNY-25NOV24-T49,0,1,99,100,1,4964,6583,2610891
2025-11-24T23:33:41.927585+00:00,KXHIGHNY-25NOV24-B55.5,0,1,99,100,1,11815,16103,284982
2025-11-24T23:33:41.927585+00:00,KXHIGHNY-25NOV24-B53.5,0,1,99,100,1,19572,36626,318707
2025-11-24T23:33:41.927585+00:00,KXHIGHNY-25NOV24-B51.5,99,100,0,1,99,16704,38927,247640
2025-11-24T23:33:41.927585+00:00,KXHIGHNY-25NOV24-B49.5,0,1,99,100,1,7853,17216,2682063
2025-11-24T23:34:42.085123+00:00,KXHIGHNY-25NOV25-T59,4,6,94,96,2,231,260,430769
2025-11-24T23:34:42.085123+00:00,KXHIGHNY-25NOV25-T52,1,2,98,99,2,242,242,323853
2025-11-24T23:34:42.085123+00:00,KXHIGHNY-25NOV25-B58.5,20,21,79,80,20,640,683,750738
2025-11-24T23:34:42.085123+00:00,KXHIGHNY-25NOV25-B56.5,31,32,68,69,32,1673,2123,787901
2025-11-24T23:34:42.085123+00:00,KXHIGHNY-25NOV25-B54.5,37,38,62,63,39,4278,5006,1051673
2025-11-24T23:34:42.085123+00:00,KXHIGHNY-25NOV25-B52.5,13,14,86,87,14,1993,2538,825046
2025-11-24T23:34:42.085123+00:00,KXHIGHNY-25NOV24-T56,0,1,99,100,1,6509,6549,296231
2025-11-24T23:34:42.085123+00:00,KXHIGHNY-25NOV24-T49,0,1,99,100,1,4964,6583,2610891
2025-11-24T23:34:42.085123+00:00,KXHIGHNY-25NOV24-B55.5,0,1,99,100,1,11815,16103,284982
2025-11-24T23:34:42.085123+00:00,KXHIGHNY-25NOV24-B53.5,0,1,99,100,1,19572,36626,318707
2025-11-24T23:34:42.085123+00:00,KXHIGHNY-25NOV24-B51.5,99,100,0,1,99,16704,38927,247640
2025-11-24T23:34:42.085123+00:00,KXHIGHNY-25NOV24-B49.5,0,1,99,100,1,7853,17216,2691663
2025-11-24T23:35:42.237607+00:00,KXHIGHNY-25NOV25-T59,4,6,94,96,2,231,260,395169
2025-11-24T23:35:42.237607+00:00,KXHIGHNY-25NOV25-T52,1,2,98,99,2,242,242,323819
2025-11-24T23:35:42.237607+00:00,KXHIGHNY-25NOV25-B58.5,20,21,79,80,20,640,683,757611
2025-11-24T23:35:42.237607+00:00,KXHIGHNY-25NOV25-B56.5,31,32,68,69,32,1673,2123,788399
2025-11-24T23:35:42.237607+00:00,KXHIGHNY-25NOV25-B54.5,37,38,62,63,39,4278,5006,1052309
2025-11-24T23:35:42.237607+00:00,KXHIGHNY-25NOV25-B52.5,13,14,86,87,14,1993,2538,824223
2025-11-24T23:35:42.237607+00:00,KXHIGHNY-25NOV24-T56,0,1,99,100,1,6509,6549,296231
2025-11-24T23:35:42.237607+00:00,KXHIGHNY-25NOV24-T49,0,1,99,100,1,4964,6583,2610891
2025-11-24T23:35:42.237607+00:00,KXHIGHNY-25NOV24-B55.5,0,1,99,100,1,11815,16103,284982
2025-11-24T23:35:42.237607+00:00,KXHIGHNY-25NOV24-B53.5,0,1,99,100,1,19572,36626,318707
2025-11-24T23:35:42.237607+00:00,KXHIGHNY-25NOV24-B51.5,99,100,0,1,99,16704,38927,247640
2025-11-24T23:35:42.237607+00:00,KXHIGHNY-25NOV24-B49.5,0,1,99,100,1,7853,17216,2682063
2025-11-24T23:36:42.410726+00:00,KXHIGHNY-25NOV25-T59,4,6,94,96,2,231,260,396024
2025-11-24T23:36:42.410726+00:00,KXHIGHNY-25NOV25-T52,1,2,98,99,2,242,242,323819
2025-11-24T23:36:42.410726+00:00,KXHIGHNY-25NOV25-B58.5,20,21,79,80,20,640,683,757684
2025-11-24T23:36:42.410726+00:00,KXHIGHNY-25NOV25-B56.5,31,32,68,69,32,1673,2123,788178
2025-11-24T23:36:42.410726+00:00,KXHIGHNY-25NOV25-B54.5,37,38,62,63,39,4278,5006,1053693
2025-11-24T23:36:42.410726+00:00,KXHIGHNY-25NOV25-B52.5,13,14,86,87,14,1995,2540,824040
2025-11-24T23:36:42.410726+00:00,KXHIGHNY-25NOV24-T56,0,1,99,100,1,6509,6549,296231
2025-11-24T23:36:42.410726+00:00,KXHIGHNY-25NOV24-T49,0,1,99,100,1,4964,6583,2610891
2025-11-24T23:36:42.410726+00:00,KXHIGHNY-25NOV24-B55.5,0,1,99,100,1,11815,16103,284936
2025-11-24T23:36:42.410726+00:00,KXHIGHNY-25NOV24-B53.5,0,1,99,100,1,19572,36626,318707
2025-11-24T23:36:42.410726+00:00,KXHIGHNY-25NOV24-B51.5,99,100,0,1,99,16704,38927,247640
2025-11-24T23:36:42.410726+00:00,KXHIGHNY-25NOV24-B49.5,0,1,99,100,1,7853,17216,2694470
2025-11-24T23:37:42.531310+00:00,KXHIGHNY-25NOV25-T59,4,6,94,96,2,231,260,188591
2025-11-24T23:37:42.531310+00:00,KXHIGHNY-25NOV25-T52,1,2,98,99,2,242,242,120003
2025-11-24T23:37:42.531310+00:00,KXHIGHNY-25NOV25-B58.5,20,21,79,80,20,640,683,725920
2025-11-24T23:37:42.531310+00:00,KXHIGHNY-25NOV25-B56.5,31,32,68,69,32,1673,2123,354642
2025-11-24T23:37:42.531310+00:00,KXHIGHNY-25NOV25-B54.5,37,38,62,63,39,4278,5006,1052143
2025-11-24T23:37:42.531310+00:00,KXHIGHNY-25NOV25-B52.5,13,14,86,87,14,1995,2540,354784
2025-11-24T23:37:42.531310+00:00,KXHIGHNY-25NOV24-T56,0,1,99,100,1,6509,6549,43431
2025-11-24T23:37:42.531310+00:00,KXHIGHNY-25NOV24-T49,0,1,99,100,1,4964,6583,2610891
2025-11-24T23:37:42.531310+00:00,KXHIGHNY-25NOV24-B55.5,0,1,99,100,1,11815,16103,281136
2025-11-24T23:37:42.531310+00:00,KXHIGHNY-25NOV24-B53.5,0,1,99,100,1,19572,36626,65907
2025-11-24T23:37:42.531310+00:00,KXHIGHNY-25NOV24-B51.5,99,100,0,1,99,16704,38927,247640
2025-11-24T23:37:42.531310+00:00,KXHIGHNY-25NOV24-B49.5,0,1,99,100,1,7853,17216,2490470
2025-11-24T23:38:42.629349+00:00,KXHIGHNY-25NOV25-T59,3,6,94,97,3,237,269,406869
2025-11-24T23:38:42.629349+00:00,KXHIGHNY-25NOV25-T52,1,2,98,99,1,248,248,323256
2025-11-24T23:38:42.629349+00:00,KXHIGHNY-25NOV25-B58.5,20,22,78,80,20,646,689,742699
2025-11-24T23:38:42.629349+00:00,KXHIGHNY-25NOV25-B56.5,31,32,68,69,31,1679,2129,783404
2025-11-24T23:38:42.629349+00:00,KXHIGHNY-25NOV25-B54.5,37,38,62,63,37,4278,5012,1051196
2025-11-24T23:38:42.629349+00:00,KXHIGHNY-25NOV25-B52.5,13,14,86,87,13,2001,2546,826512
2025-11-24T23:38:42.629349+00:00,KXHIGHNY-25NOV24-T56,0,1,99,100,1,6509,6549,296231
2025-11-24T23:38:42.629349+00:00,KXHIGHNY-25NOV24-T49,0,1,99,100,1,4964,6583,2610891
2025-11-24T23:38:42.629349+00:00,KXHIGHNY-25NOV24-B55.5,0,1,99,100,1,11815,16103,284936
2025-11-24T23:38:42.629349+00:00,KXHIGHNY-25NOV24-B53.5,0,1,99,100,1,19572,36626,318707
2025-11-24T23:38:42.629349+00:00,KXHIGHNY-25NOV24-B51.5,99,100,0,1,99,16704,38927,247640
2025-11-24T23:38:42.629349+00:00,KXHIGHNY-25NOV24-B49.5,0,1,99,100,1,7853,17216,2682063
2025-11-24T23:39:42.784449+00:00,KXHIGHNY-25NOV25-T59,3,6,94,97,3,237,269,396296
2025-11-24T23:39:42.784449+00:00,KXHIGHNY-25NOV25-T52,1,2,98,99,1,248,248,322611
2025-11-24T23:39:42.784449+00:00,KXHIGHNY-25NOV25-B58.5,20,21,79,80,20,651,694,739519
2025-11-24T23:39:42.784449+00:00,KXHIGHNY-25NOV25-B56.5,32,33,67,68,32,1729,2179,791197
2025-11-24T23:39:42.784449+00:00,KXHIGHNY-25NOV25-B54.5,36,38,62,64,37,4278,5012,1052087
2025-11-24T23:39:42.784449+00:00,KXHIGHNY-25NOV25-B52.5,13,14,86,87,13,2007,2552,819034
2025-11-24T23:39:42.784449+00:00,KXHIGHNY-25NOV24-T56,0,1,99,100,1,6509,6549,296231
2025-11-24T23:39:42.784449+00:00,KXHIGHNY-25NOV24-T49,0,1,99,100,1,4964,6583,2610891
2025-11-24T23:39:42.784449+00:00,KXHIGHNY-25NOV24-B55.5,0,1,99,100,1,11815,16103,284936
2025-11-24T23:39:42.784449+00:00,KXHIGHNY-25NOV24-B53.5,0,1,99,100,1,19572,36626,318707
2025-11-24T23:39:42.784449+00:00,KXHIGHNY-25NOV24-B51.5,99,100,0,1,99,16704,38927,247640
2025-11-24T23:39:42.784449+00:00,KXHIGHNY-25NOV24-B49.5,0,1,99,100,1,7853,17216,2691663
2025-11-24T23:40:42.829115+00:00,KXHIGHNY-25NOV25-T59,3,6,94,97,3,237,269,392578
2025-11-24T23:40:42.829115+00:00,KXHIGHNY-25NOV25-T52,1,2,98,99,1,248,248,322610
2025-11-24T23:40:42.829115+00:00,KXHIGHNY-25NOV25-B58.5,20,21,79,80,20,651,694,753174
2025-11-24T23:40:42.829115+00:00,KXHIGHNY-25NOV25-B56.5,32,33,67,68,32,1731,2181,789864
2025-11-24T23:40:42.829115+00:00,KXHIGHNY-25NOV25-B54.5,36,38,62,64,37,4278,5012,1051718
2025-11-24T23:40:42.829115+00:00,KXHIGHNY-25NOV25-B52.5,12,14,86,88,13,2012,2557,786897
2025-11-24T23:40:42.829115+00:00,KXHIGHNY-25NOV24-T56,0,1,99,100,1,6509,6549,296231
2025-11-24T23:40:42.829115+00:00,KXHIGHNY-25NOV24-T49,0,1,99,100,1,4964,6583,2610891
2025-11-24T23:40:42.829115+00:00,KXHIGHNY-25NOV24-B55.5,0,1,99,100,1,11815,16103,284936
2025-11-24T23:40:42.829115+00:00,KXHIGHNY-25NOV24-B53.5,0,1,99,100,1,19572,36626,318707
2025-11-24T23:40:42.829115+00:00,KXHIGHNY-25NOV24-B51.5,99,100,0,1,99,16704,38927,247640
2025-11-24T23:40:42.829115+00:00,KXHIGHNY-25NOV24-B49.5,0,1,99,100,1,7853,17216,2691663
2025-11-24T23:41:42.958156+00:00,KXHIGHNY-25NOV25-T59,3,6,94,97,3,237,269,393539
2025-11-24T23:41:42.958156+00:00,KXHIGHNY-25NOV25-T52,1,2,98,99,1,248,248,371040
2025-11-24T23:41:42.958156+00:00,KXHIGHNY-25NOV25-B58.5,20,21,79,80,20,651,694,753220
2025-11-24T23:41:42.958156+00:00,KXHIGHNY-25NOV25-B56.5,32,33,67,68,32,1731,2181,789697
2025-11-24T23:41:42.958156+00:00,KXHIGHNY-25NOV25-B54.5,36,38,62,64,37,4278,5012,1051946
2025-11-24T23:41:42.958156+00:00,KXHIGHNY-25NOV25-B52.5,12,14,86,88,13,2012,2557,824932
2025-11-24T23:41:42.958156+00:00,KXHIGHNY-25NOV24-T56,0,1,99,100,1,6509,6549,296231
2025-11-24T23:41:42.958156+00:00,KXHIGHNY-25NOV24-T49,0,1,99,100,1,4964,6583,2610891
2025-11-24T23:41:42.958156+00:00,KXHIGHNY-25NOV24-B55.5,0,1,99,100,1,11815,16103,284936
2025-11-24T23:41:42.958156+00:00,KXHIGHNY-25NOV24-B53.5,0,1,99,100,1,19572,36626,318707
2025-11-24T23:41:42.958156+00:00,KXHIGHNY-25NOV24-B51.5,99,100,0,1,99,16704,38927,247640
2025-11-24T23:41:42.958156+00:00,KXHIGHNY-25NOV24-B49.5,0,1,99,100,1,7853,17216,2694470
2025-11-24T23:42:43.019793+00:00,KXHIGHNY-25NOV25-T59,3,5,95,97,3,237,269,172161
2025-11-24T23:42:43.019793+00:00,KXHIGHNY-25NOV25-T52,1,2,98,99,1,248,248,118384
2025-11-24T23:42:43.019793+00:00,KXHIGHNY-25NOV25-B58.5,20,21,79,80,20,651,694,285073
2025-11-24T23:42:43.019793+00:00,KXHIGHNY-25NOV25-B56.5,32,33,67,68,32,1731,2181,352916
2025-11-24T23:42:43.019793+00:00,KXHIGHNY-25NOV25-B54.5,37,38,62,63,37,4278,5012,579301
2025-11-24T23:42:43.019793+00:00,KXHIGHNY-25NOV25-B52.5,12,14,86,88,13,2012,2557,345698
2025-11-24T23:42:43.019793+00:00,KXHIGHNY-25NOV24-T56,0,1,99,100,1,6509,6549,43431
2025-11-24T23:42:43.019793+00:00,KXHIGHNY-25NOV24-T49,0,1,99,100,1,4964,6583,2406891
2025-11-24T23:42:43.019793+00:00,KXHIGHNY-25NOV24-B55.5,0,1,99,100,1,11815,16103,32136
2025-11-24T23:42:43.019793+00:00,KXHIGHNY-25NOV24-B53.5,0,1,99,100,1,19572,36626,65907
2025-11-24T23:42:43.019793+00:00,KXHIGHNY-25NOV24-B51.5,99,100,0,1,99,16704,38927,38030
2025-11-24T23:42:43.019793+00:00,KXHIGHNY-25NOV24-B49.5,0,1,99,100,1,7853,17216,2490470
2025-11-24T23:43:43.167407+00:00,KXHIGHNY-25NOV25-T59,3,5,95,97,3,237,269,425818
2025-11-24T23:43:43.167407+00:00,KXHIGHNY-25NOV25-T52,1,2,98,99,1,248,248,371074
2025-11-24T23:43:43.167407+00:00,KXHIGHNY-25NOV25-B58.5,20,21,79,80,20,651,694,765542
2025-11-24T23:43:43.167407+00:00,KXHIGHNY-25NOV25-B56.5,32,35,65,68,33,1734,2186,785525
2025-11-24T23:43:43.167407+00:00,KXHIGHNY-25NOV25-B54.5,35,37,63,65,37,4278,5012,1053809
2025-11-24T23:43:43.167407+00:00,KXHIGHNY-25NOV25-B52.5,11,12,88,89,12,2022,2567,576209
2025-11-24T23:43:43.167407+00:00,KXHIGHNY-25NOV24-T56,0,1,99,100,1,6509,6549,296231
2025-11-24T23:43:43.167407+00:00,KXHIGHNY-25NOV24-T49,0,1,99,100,1,4964,6583,2610891
2025-11-24T23:43:43.167407+00:00,KXHIGHNY-25NOV24-B55.5,0,1,99,100,1,11815,16103,284936
2025-11-24T23:43:43.167407+00:00,KXHIGHNY-25NOV24-B53.5,0,1,99,100,1,19572,36626,318707
2025-11-24T23:43:43.167407+00:00,KXHIGHNY-25NOV24-B51.5,99,100,0,1,99,16704,38927,247640
2025-11-24T23:43:43.167407+00:00,KXHIGHNY-25NOV24-B49.5,0,1,99,100,1,7853,17216,2682063
2025-11-24T23:44:43.213335+00:00,KXHIGHNY-25NOV25-T59,3,5,95,97,3,237,269,414158
2025-11-24T23:44:43.213335+00:00,KXHIGHNY-25NOV25-T52,1,2,98,99,1,248,248,367776
