timestamp,market_ticker,best_yes_bid,best_no_bid,implied_no_ask,implied_yes_ask,last_trade_price
2026-01-08T23:07:15.908160,KXHIGHNY-26JAN09-T49,2,95,98,5,2
2026-01-08T23:07:16.186198,KXHIGHNY-26JAN09-T49,2,96,98,4,2
2026-01-08T23:07:16.595665,KXHIGHNY-26JAN09-T49,2,95,98,5,2
2026-01-08T23:07:16.915445,KXHIGHNY-26JAN09-T49,2,96,98,4,2
2026-01-08T23:07:17.251641,KXHIGHNY-26JAN09-T49,2,95,98,5,2
2026-01-08T23:07:17.530733,KXHIGHNY-26JAN09-T49,2,96,98,4,2
2026-01-08T23:07:17.746985,KXHIGHNY-26JAN09-T49,2,95,98,5,2
2026-01-08T23:07:17.803360,KXHIGHNY-26JAN09-T49,2,96,98,4,2
2026-01-08T23:07:17.951322,KXHIGHNY-26JAN09-T49,2,95,98,5,2
2026-01-08T23:07:18.082203,KXHIGHNY-26JAN09-T49,2,96,98,4,2
2026-01-08T23:07:18.259473,KXHIGHNY-26JAN09-T49,2,95,98,5,2
2026-01-08T23:07:18.456934,KXHIGHNY-26JAN09-T49,2,96,98,4,2
2026-01-08T23:07:18.805841,KXHIGHNY-26JAN09-T49,2,95,98,5,2
2026-01-08T23:07:19.183200,KXHIGHNY-26JAN09-T49,2,96,98,4,2
2026-01-08T23:07:19.501151,KXHIGHNY-26JAN09-T49,2,95,98,5,2
2026-01-08T23:07:19.848436,KXHIGHNY-26JAN09-T49,2,96,98,4,2
2026-01-08T23:07:20.255297,KXHIGHNY-26JAN09-T49,2,95,98,5,2
2026-01-08T23:07:20.589050,KXHIGHNY-26JAN09-T49,2,96,98,4,2
2026-01-08T23:07:21.392485,KXHIGHNY-26JAN09-T49,2,95,98,5,2
